MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20170131,AL,32.17,19.24,24.71,21.55,2.33,0.00,2017-01-31,2017-02-06,2
20170124,AL,32.17,19.24,24.71,21.55,2.33,0.00,2017-01-24,2017-01-30,2
20170117,AL,27.21,7.08,17.18,25.20,23.32,0.00,2017-01-17,2017-01-23,2
20170110,AL,27.21,7.08,17.18,25.20,23.32,0.00,2017-01-10,2017-01-16,2
20170103,AL,22.97,8.91,19.54,25.25,23.32,0.00,2017-01-03,2017-01-09,2
20161227,AL,1.17,2.74,10.04,34.30,32.58,19.18,2016-12-27,2017-01-02,2
20171226,FL,72.59,9.48,17.93,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,FL,72.63,17.30,10.07,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,FL,72.68,17.25,10.07,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,FL,65.94,21.81,12.25,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,FL,65.94,21.81,12.25,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,FL,73.34,19.33,7.33,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,FL,75.81,24.19,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,FL,99.81,0.19,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,FL,99.43,0.57,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,FL,85.38,14.62,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,FL,68.54,19.04,12.42,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,FL,23.56,22.74,30.48,23.22,0.00,0.00,2017-06-06,2017-06-12,2
20170530,FL,17.23,11.11,33.43,23.22,15.01,0.00,2017-05-30,2017-06-05,2
20170523,FL,20.70,13.94,26.52,23.42,15.42,0.00,2017-05-23,2017-05-29,2
20170516,FL,18.14,16.19,26.53,23.72,15.42,0.00,2017-05-16,2017-05-22,2
20170509,FL,18.29,15.75,25.91,31.82,8.22,0.00,2017-05-09,2017-05-15,2
20170502,FL,15.97,18.03,26.58,33.89,5.53,0.00,2017-05-02,2017-05-08,2
20170425,FL,23.50,19.07,23.98,33.45,0.00,0.00,2017-04-25,2017-05-01,2
20170418,FL,22.67,31.34,11.67,34.32,0.00,0.00,2017-04-18,2017-04-24,2
20170411,FL,31.65,24.71,9.83,33.81,0.00,0.00,2017-04-11,2017-04-17,2
20170404,FL,32.37,25.22,29.41,13.01,0.00,0.00,2017-04-04,2017-04-10,2
20170328,FL,8.78,39.33,40.41,11.48,0.00,0.00,2017-03-28,2017-04-03,2
20170321,FL,19.70,36.25,38.72,5.33,0.00,0.00,2017-03-21,2017-03-27,2
20170314,FL,27.33,38.83,33.84,0.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,FL,35.25,39.28,25.47,0.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,FL,35.25,39.28,25.47,0.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,FL,35.25,39.28,25.47,0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,FL,35.25,39.28,25.47,0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,FL,37.90,62.10,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,FL,37.90,62.10,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,2
20170124,FL,37.90,62.10,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,2
20170117,FL,28.34,71.66,0.00,0.00,0.00,0.00,2017-01-17,2017-01-23,2
20170110,FL,28.34,71.66,0.00,0.00,0.00,0.00,2017-01-10,2017-01-16,2
20170103,FL,14.17,79.76,6.07,0.00,0.00,0.00,2017-01-03,2017-01-09,2
20161227,FL,9.16,76.55,14.29,0.00,0.00,0.00,2016-12-27,2017-01-02,2
20171226,GA,30.67,29.35,39.98,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,GA,23.87,37.68,38.44,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,GA,24.80,38.48,36.72,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,GA,24.91,30.41,44.68,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,GA,28.41,57.84,13.75,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,GA,33.13,55.67,11.20,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,GA,48.03,48.90,3.07,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,GA,79.21,20.79,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,GA,83.40,16.60,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,GA,83.40,16.60,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,GA,74.94,25.06,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,GA,90.36,9.64,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,GA,87.88,12.12,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,GA,98.97,1.03,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,GA,98.97,1.03,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,GA,98.97,1.03,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,GA,75.85,23.96,0.19,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,GA,69.77,23.83,6.40,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,GA,62.83,20.57,14.22,2.39,0.00,0.00,2017-06-13,2017-06-19,2
20170606,GA,59.69,19.22,13.89,7.20,0.00,0.00,2017-06-06,2017-06-12,2
20170530,GA,45.17,21.54,15.80,17.49,0.00,0.00,2017-05-30,2017-06-05,2
20170523,GA,29.62,29.21,20.34,14.46,6.37,0.00,2017-05-23,2017-05-29,2
20170516,GA,11.83,34.16,30.81,15.98,7.21,0.00,2017-05-16,2017-05-22,2
20170509,GA,11.87,33.93,30.73,17.22,6.24,0.00,2017-05-09,2017-05-15,2
20170502,GA,11.43,31.73,32.78,22.95,1.11,0.00,2017-05-02,2017-05-08,2
20170425,GA,9.13,31.40,43.61,14.22,1.64,0.00,2017-04-25,2017-05-01,2
20170418,GA,2.75,38.09,46.39,9.08,3.68,0.00,2017-04-18,2017-04-24,2
20170411,GA,3.84,70.70,18.84,2.93,3.68,0.00,2017-04-11,2017-04-17,2
20170404,GA,1.09,68.96,14.90,10.88,4.16,0.00,2017-04-04,2017-04-10,2
20170328,GA,1.09,72.11,9.57,12.64,4.59,0.00,2017-03-28,2017-04-03,2
20170321,GA,38.50,34.61,7.81,12.14,6.94,0.00,2017-03-21,2017-03-27,2
20170314,GA,68.50,4.91,7.51,12.14,6.94,0.00,2017-03-14,2017-03-20,2
20170307,GA,66.26,6.17,8.18,10.69,8.69,0.00,2017-03-07,2017-03-13,2
20170228,GA,66.26,6.17,8.18,10.69,8.69,0.00,2017-02-28,2017-03-06,2
20170221,GA,63.07,8.60,8.41,11.83,8.08,0.00,2017-02-21,2017-02-27,2
20170214,GA,63.07,5.99,11.14,14.40,5.39,0.00,2017-02-14,2017-02-20,2
20170207,GA,57.64,6.15,16.64,16.01,3.57,0.00,2017-02-07,2017-02-13,2
20170131,GA,57.64,6.15,16.64,16.01,3.57,0.00,2017-01-31,2017-02-06,2
20170124,GA,57.64,6.15,16.64,16.01,3.57,0.00,2017-01-24,2017-01-30,2
20170117,GA,11.44,40.22,13.91,15.15,19.28,0.00,2017-01-17,2017-01-23,2
20170110,GA,11.44,40.22,13.91,15.15,19.28,0.00,2017-01-10,2017-01-16,2
20170103,GA,11.31,15.20,34.15,20.06,19.28,0.00,2017-01-03,2017-01-09,2
20161227,GA,8.84,10.49,21.29,9.74,23.12,26.52,2016-12-27,2017-01-02,2
20171226,LA,38.67,11.12,28.33,21.88,0.00,0.00,2017-12-26,2018-01-01,2
20171219,LA,40.47,8.48,21.50,29.55,0.00,0.00,2017-12-19,2017-12-25,2
20171212,LA,33.86,14.45,21.40,23.22,7.07,0.00,2017-12-12,2017-12-18,2
20171205,LA,19.53,28.78,24.96,26.73,0.00,0.00,2017-12-05,2017-12-11,2
20171128,LA,19.54,28.97,32.62,18.87,0.00,0.00,2017-11-28,2017-12-04,2
20171121,LA,37.61,23.98,29.13,9.28,0.00,0.00,2017-11-21,2017-11-27,2
20171114,LA,55.06,23.04,18.13,3.77,0.00,0.00,2017-11-14,2017-11-20,2
20171107,LA,72.42,17.78,7.32,2.47,0.00,0.00,2017-11-07,2017-11-13,2
20171031,LA,62.83,27.70,9.47,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,LA,64.24,27.65,8.11,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,LA,61.77,32.85,5.38,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,LA,76.08,20.72,3.20,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,LA,79.74,17.48,2.79,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,LA,96.95,1.64,1.41,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,LA,96.95,3.05,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,LA,99.64,0.36,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,LA,99.64,0.36,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,LA,97.76,2.24,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,LA,97.76,2.24,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,LA,97.76,2.24,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,LA,95.96,4.04,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,LA,95.07,4.29,0.64,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,LA,89.26,4.85,5.89,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,LA,88.24,5.44,6.33,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,LA,69.14,24.53,6.33,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,LA,42.93,46.78,10.29,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,LA,42.73,46.98,10.29,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,LA,42.73,46.98,10.29,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,LA,22.78,61.25,15.96,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,LA,21.70,62.26,16.05,0.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,LA,15.81,65.35,18.84,0.00,0.00,0.00,2017-03-21,2017-03-27,2
20170314,LA,30.44,60.87,8.69,0.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,LA,33.04,61.57,5.39,0.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,LA,68.51,26.10,5.39,0.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,LA,84.09,15.91,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,LA,84.03,15.97,0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,LA,84.36,15.64,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,LA,89.70,10.30,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,2
20170124,LA,91.88,8.12,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,2
20170117,LA,60.27,23.88,15.85,0.00,0.00,0.00,2017-01-17,2017-01-23,2
20170110,LA,60.65,23.50,15.85,0.00,0.00,0.00,2017-01-10,2017-01-16,2
20170103,LA,58.63,25.52,15.85,0.00,0.00,0.00,2017-01-03,2017-01-09,2
20161227,LA,6.99,53.30,39.70,0.00,0.00,0.00,2016-12-27,2017-01-02,2
20171226,MS,33.29,27.80,38.35,0.55,0.00,0.00,2017-12-26,2018-01-01,2
20171219,MS,20.07,16.49,62.40,1.03,0.00,0.00,2017-12-19,2017-12-25,2
20171212,MS,11.39,25.17,62.40,1.03,0.00,0.00,2017-12-12,2017-12-18,2
20171205,MS,2.73,36.05,61.22,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,MS,2.72,40.49,56.80,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,MS,22.87,39.95,37.18,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,MS,28.35,50.15,21.50,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,MS,40.65,40.79,18.55,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,MS,38.43,42.64,18.93,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,MS,40.27,40.81,18.93,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,MS,59.46,32.05,8.49,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,MS,67.35,24.16,8.49,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,MS,85.41,14.59,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,MS,86.50,13.50,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,MS,93.41,6.59,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,MS,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,MS,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,MS,97.18,2.82,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,MS,97.18,2.82,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,MS,97.18,2.82,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,MS,95.39,4.61,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,MS,99.27,0.73,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,MS,99.13,0.87,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,MS,99.13,0.87,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,MS,99.13,0.87,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,MS,96.86,3.14,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,MS,92.70,7.30,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,MS,85.29,10.51,4.21,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,MS,83.65,11.54,4.81,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,MS,83.65,11.54,4.81,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,MS,83.62,11.60,4.78,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,MS,83.58,11.58,4.85,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,MS,78.26,16.43,5.31,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,MS,78.66,16.26,5.08,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,MS,58.40,36.52,5.08,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,MS,47.96,46.95,5.08,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,MS,43.91,46.51,9.58,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,MS,44.18,46.24,9.58,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,MS,43.85,46.56,9.58,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,MS,41.52,41.58,13.64,3.26,0.00,0.00,2017-03-28,2017-04-03,2
20170321,MS,34.75,48.35,13.53,3.37,0.00,0.00,2017-03-21,2017-03-27,2
20170314,MS,58.11,24.99,13.11,3.79,0.00,0.00,2017-03-14,2017-03-20,2
20170307,MS,25.46,51.29,16.11,7.14,0.00,0.00,2017-03-07,2017-03-13,2
20170228,MS,25.93,50.82,15.98,7.27,0.00,0.00,2017-02-28,2017-03-06,2
20170221,MS,36.23,40.51,15.98,7.27,0.00,0.00,2017-02-21,2017-02-27,2
20170214,MS,49.62,39.31,10.61,0.46,0.00,0.00,2017-02-14,2017-02-20,2
20170207,MS,49.62,39.59,10.32,0.46,0.00,0.00,2017-02-07,2017-02-13,2
20170131,MS,49.62,39.59,10.32,0.46,0.00,0.00,2017-01-31,2017-02-06,2
20170124,MS,49.62,39.59,10.32,0.46,0.00,0.00,2017-01-24,2017-01-30,2
20170117,MS,24.42,20.21,46.33,9.04,0.00,0.00,2017-01-17,2017-01-23,2
20170110,MS,24.42,20.21,46.33,9.04,0.00,0.00,2017-01-10,2017-01-16,2
20170103,MS,24.42,20.21,46.33,9.04,0.00,0.00,2017-01-03,2017-01-09,2
20161227,MS,0.00,26.67,58.20,15.13,0.00,0.00,2016-12-27,2017-01-02,2
20171226,NC,22.86,48.54,28.60,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,NC,24.63,48.67,26.70,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,NC,27.75,50.32,21.93,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,NC,27.75,50.32,21.93,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,NC,27.79,50.28,21.93,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,NC,39.87,46.49,13.64,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,NC,43.18,43.33,13.49,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,NC,54.00,32.51,13.49,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,NC,56.38,35.20,8.42,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,NC,55.65,34.37,9.98,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,NC,57.54,31.90,10.57,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,NC,57.54,31.90,10.57,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,NC,64.07,35.93,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,NC,84.27,15.73,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,NC,84.36,15.64,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,NC,88.36,11.64,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,NC,88.36,11.64,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,NC,74.31,25.69,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,NC,74.43,25.57,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,NC,72.19,27.81,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,NC,64.72,35.28,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,NC,64.72,35.28,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,NC,97.34,2.66,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
