MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20100330,GA,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-30,2010-04-05,2
20100323,GA,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-23,2010-03-29,2
20100316,GA,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-16,2010-03-22,2
20100309,GA,99.99,0.01,0.00,0.00,0.00,0.00,2010-03-09,2010-03-15,2
20100302,GA,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-02,2010-03-08,2
20100223,GA,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-23,2010-03-01,2
20100216,GA,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-16,2010-02-22,2
20100209,GA,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-09,2010-02-15,2
20100202,GA,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-02,2010-02-08,2
20100126,GA,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-26,2010-02-01,2
20100119,GA,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-19,2010-01-25,2
20100112,GA,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-12,2010-01-18,2
20100105,GA,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-05,2010-01-11,2
20091229,GA,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,2
20101228,LA,0.00,12.78,27.50,18.73,40.99,0.00,2010-12-28,2011-01-03,2
20101221,LA,0.00,19.47,21.47,34.47,24.59,0.00,2010-12-21,2010-12-27,2
20101214,LA,11.05,20.69,16.63,33.71,17.93,0.00,2010-12-14,2010-12-20,2
20101207,LA,11.05,20.69,16.99,33.35,17.93,0.00,2010-12-07,2010-12-13,2
20101130,LA,11.05,22.27,16.82,31.94,17.93,0.00,2010-11-30,2010-12-06,2
20101123,LA,27.12,16.27,6.67,24.85,25.09,0.00,2010-11-23,2010-11-29,2
20101116,LA,27.12,16.27,6.67,24.85,25.09,0.00,2010-11-16,2010-11-22,2
20101109,LA,27.12,13.03,9.80,24.91,25.13,0.00,2010-11-09,2010-11-15,2
20101102,LA,2.49,31.94,15.34,23.31,26.92,0.00,2010-11-02,2010-11-08,2
20101026,LA,2.39,12.31,24.09,27.62,33.60,0.00,2010-10-26,2010-11-01,2
20101019,LA,3.67,13.47,21.98,28.91,31.97,0.00,2010-10-19,2010-10-25,2
20101012,LA,6.43,11.67,26.77,34.77,20.36,0.00,2010-10-12,2010-10-18,2
20101005,LA,6.43,28.13,20.09,29.91,15.44,0.00,2010-10-05,2010-10-11,2
20100928,LA,6.49,28.07,30.15,26.11,9.18,0.00,2010-09-28,2010-10-04,2
20100921,LA,14.79,42.21,10.99,22.83,9.18,0.00,2010-09-21,2010-09-27,2
20100914,LA,53.60,5.32,9.07,22.83,9.18,0.00,2010-09-14,2010-09-20,2
20100907,LA,53.60,5.01,13.01,19.20,9.18,0.00,2010-09-07,2010-09-13,2
20100831,LA,53.60,5.10,13.17,18.95,9.18,0.00,2010-08-31,2010-09-06,2
20100824,LA,53.60,5.10,13.17,18.95,9.18,0.00,2010-08-24,2010-08-30,2
20100817,LA,35.66,15.81,20.41,18.95,9.18,0.00,2010-08-17,2010-08-23,2
20100810,LA,33.56,14.23,16.01,19.46,16.74,0.00,2010-08-10,2010-08-16,2
20100803,LA,33.56,14.23,16.01,19.46,16.74,0.00,2010-08-03,2010-08-09,2
20100727,LA,31.70,14.12,17.71,19.22,17.26,0.00,2010-07-27,2010-08-02,2
20100720,LA,35.43,15.85,12.26,20.57,15.89,0.00,2010-07-20,2010-07-26,2
20100713,LA,35.50,16.34,14.04,18.19,15.94,0.00,2010-07-13,2010-07-19,2
20100706,LA,35.50,16.34,14.04,18.19,15.94,0.00,2010-07-06,2010-07-12,2
20100629,LA,20.56,31.84,14.19,16.60,16.81,0.00,2010-06-29,2010-07-05,2
20100622,LA,20.56,31.44,21.03,26.97,0.00,0.00,2010-06-22,2010-06-28,2
20100615,LA,33.46,22.73,16.83,26.97,0.00,0.00,2010-06-15,2010-06-21,2
20100608,LA,34.43,20.89,17.71,26.97,0.00,0.00,2010-06-08,2010-06-14,2
20100601,LA,6.18,28.85,37.44,27.53,0.00,0.00,2010-06-01,2010-06-07,2
20100525,LA,6.74,44.31,48.95,0.00,0.00,0.00,2010-05-25,2010-05-31,2
20100518,LA,6.74,45.41,47.85,0.00,0.00,0.00,2010-05-18,2010-05-24,2
20100511,LA,0.04,26.68,73.28,0.00,0.00,0.00,2010-05-11,2010-05-17,2
20100504,LA,0.04,66.66,33.29,0.00,0.00,0.00,2010-05-04,2010-05-10,2
20100427,LA,10.07,78.00,11.92,0.00,0.00,0.00,2010-04-27,2010-05-03,2
20100420,LA,10.07,78.00,11.92,0.00,0.00,0.00,2010-04-20,2010-04-26,2
20100413,LA,10.95,89.05,0.00,0.00,0.00,0.00,2010-04-13,2010-04-19,2
20100406,LA,28.00,72.00,0.00,0.00,0.00,0.00,2010-04-06,2010-04-12,2
20100330,LA,80.94,19.06,0.00,0.00,0.00,0.00,2010-03-30,2010-04-05,2
20100323,LA,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-23,2010-03-29,2
20100316,LA,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-16,2010-03-22,2
20100309,LA,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-09,2010-03-15,2
20100302,LA,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-02,2010-03-08,2
20100223,LA,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-23,2010-03-01,2
20100216,LA,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-16,2010-02-22,2
20100209,LA,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-09,2010-02-15,2
20100202,LA,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-02,2010-02-08,2
20100126,LA,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-26,2010-02-01,2
20100119,LA,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-19,2010-01-25,2
20100112,LA,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-12,2010-01-18,2
20100105,LA,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-05,2010-01-11,2
20091229,LA,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,2
20101228,MS,6.57,22.15,42.60,28.68,0.00,0.00,2010-12-28,2011-01-03,2
20101221,MS,14.57,30.80,40.23,14.40,0.00,0.00,2010-12-21,2010-12-27,2
20101214,MS,14.57,35.28,40.75,9.40,0.00,0.00,2010-12-14,2010-12-20,2
20101207,MS,3.88,41.36,45.30,9.46,0.00,0.00,2010-12-07,2010-12-13,2
20101130,MS,2.68,22.82,65.11,9.39,0.00,0.00,2010-11-30,2010-12-06,2
20101123,MS,0.00,17.60,55.57,23.15,3.68,0.00,2010-11-23,2010-11-29,2
20101116,MS,0.00,17.62,55.08,23.18,4.11,0.00,2010-11-16,2010-11-22,2
20101109,MS,0.00,5.34,53.23,36.87,4.56,0.00,2010-11-09,2010-11-15,2
20101102,MS,0.00,0.24,38.07,53.16,8.53,0.00,2010-11-02,2010-11-08,2
20101026,MS,0.00,6.83,29.86,55.31,8.00,0.00,2010-10-26,2010-11-01,2
20101019,MS,0.00,8.78,39.73,48.43,3.07,0.00,2010-10-19,2010-10-25,2
20101012,MS,0.00,15.02,38.21,46.67,0.10,0.00,2010-10-12,2010-10-18,2
20101005,MS,7.55,23.49,63.58,5.28,0.10,0.00,2010-10-05,2010-10-11,2
20100928,MS,7.57,23.48,63.58,5.28,0.10,0.00,2010-09-28,2010-10-04,2
20100921,MS,8.32,75.18,11.87,4.52,0.10,0.00,2010-09-21,2010-09-27,2
20100914,MS,65.72,21.76,7.90,4.52,0.10,0.00,2010-09-14,2010-09-20,2
20100907,MS,73.87,13.16,8.50,4.37,0.10,0.00,2010-09-07,2010-09-13,2
20100831,MS,78.61,8.43,8.50,4.37,0.10,0.00,2010-08-31,2010-09-06,2
20100824,MS,78.61,8.44,8.48,4.37,0.10,0.00,2010-08-24,2010-08-30,2
20100817,MS,58.32,28.65,8.56,4.37,0.10,0.00,2010-08-17,2010-08-23,2
20100810,MS,43.02,35.96,12.47,7.35,1.20,0.00,2010-08-10,2010-08-16,2
20100803,MS,51.52,27.47,12.47,7.35,1.20,0.00,2010-08-03,2010-08-09,2
20100727,MS,61.58,17.40,13.30,7.10,0.61,0.00,2010-07-27,2010-08-02,2
20100720,MS,63.36,22.89,12.80,0.94,0.00,0.00,2010-07-20,2010-07-26,2
20100713,MS,63.30,22.82,13.05,0.84,0.00,0.00,2010-07-13,2010-07-19,2
20100706,MS,63.30,22.82,13.05,0.84,0.00,0.00,2010-07-06,2010-07-12,2
20100629,MS,73.67,17.53,7.19,1.61,0.00,0.00,2010-06-29,2010-07-05,2
20100622,MS,73.74,22.57,3.69,0.00,0.00,0.00,2010-06-22,2010-06-28,2
20100615,MS,76.89,19.63,3.48,0.00,0.00,0.00,2010-06-15,2010-06-21,2
20100608,MS,76.89,19.63,3.48,0.00,0.00,0.00,2010-06-08,2010-06-14,2
20100601,MS,79.92,10.21,9.87,0.00,0.00,0.00,2010-06-01,2010-06-07,2
20100525,MS,80.13,18.25,1.62,0.00,0.00,0.00,2010-05-25,2010-05-31,2
20100518,MS,74.92,23.15,1.93,0.00,0.00,0.00,2010-05-18,2010-05-24,2
20100511,MS,72.48,24.26,3.26,0.00,0.00,0.00,2010-05-11,2010-05-17,2
20100504,MS,72.48,26.08,1.44,0.00,0.00,0.00,2010-05-04,2010-05-10,2
20100427,MS,71.79,26.77,1.44,0.00,0.00,0.00,2010-04-27,2010-05-03,2
20100420,MS,59.19,39.37,1.44,0.00,0.00,0.00,2010-04-20,2010-04-26,2
20100413,MS,71.29,28.71,0.00,0.00,0.00,0.00,2010-04-13,2010-04-19,2
20100406,MS,91.68,8.32,0.00,0.00,0.00,0.00,2010-04-06,2010-04-12,2
20100330,MS,98.61,1.39,0.00,0.00,0.00,0.00,2010-03-30,2010-04-05,2
20100323,MS,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-23,2010-03-29,2
20100316,MS,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-16,2010-03-22,2
20100309,MS,98.07,1.93,0.00,0.00,0.00,0.00,2010-03-09,2010-03-15,2
20100302,MS,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-02,2010-03-08,2
20100223,MS,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-23,2010-03-01,2
20100216,MS,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-16,2010-02-22,2
20100209,MS,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-09,2010-02-15,2
20100202,MS,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-02,2010-02-08,2
20100126,MS,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-26,2010-02-01,2
20100119,MS,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-19,2010-01-25,2
20100112,MS,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-12,2010-01-18,2
20100105,MS,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-05,2010-01-11,2
20091229,MS,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,2
20101228,NC,42.54,42.56,14.89,0.00,0.00,0.00,2010-12-28,2011-01-03,2
20101221,NC,37.03,48.08,14.89,0.00,0.00,0.00,2010-12-21,2010-12-27,2
20101214,NC,29.80,55.31,14.89,0.00,0.00,0.00,2010-12-14,2010-12-20,2
20101207,NC,27.08,58.10,14.82,0.00,0.00,0.00,2010-12-07,2010-12-13,2
20101130,NC,21.66,61.58,16.76,0.00,0.00,0.00,2010-11-30,2010-12-06,2
20101123,NC,44.07,39.17,16.76,0.00,0.00,0.00,2010-11-23,2010-11-29,2
20101116,NC,44.42,42.14,13.45,0.00,0.00,0.00,2010-11-16,2010-11-22,2
20101109,NC,51.88,34.68,13.45,0.00,0.00,0.00,2010-11-09,2010-11-15,2
20101102,NC,51.88,34.68,13.45,0.00,0.00,0.00,2010-11-02,2010-11-08,2
20101026,NC,59.19,26.07,14.74,0.00,0.00,0.00,2010-10-26,2010-11-01,2
20101019,NC,59.18,26.08,14.74,0.00,0.00,0.00,2010-10-19,2010-10-25,2
20101012,NC,63.90,25.52,10.58,0.00,0.00,0.00,2010-10-12,2010-10-18,2
20101005,NC,63.90,28.79,7.31,0.00,0.00,0.00,2010-10-05,2010-10-11,2
20100928,NC,7.08,63.99,28.93,0.00,0.00,0.00,2010-09-28,2010-10-04,2
20100921,NC,0.06,27.32,66.34,6.28,0.00,0.00,2010-09-21,2010-09-27,2
20100914,NC,8.07,63.25,25.89,2.78,0.00,0.00,2010-09-14,2010-09-20,2
20100907,NC,29.32,49.42,18.48,2.78,0.00,0.00,2010-09-07,2010-09-13,2
20100831,NC,37.30,51.35,10.25,1.10,0.00,0.00,2010-08-31,2010-09-06,2
20100824,NC,44.09,44.56,10.25,1.10,0.00,0.00,2010-08-24,2010-08-30,2
20100817,NC,27.38,40.37,30.34,1.91,0.00,0.00,2010-08-17,2010-08-23,2
20100810,NC,28.66,39.09,30.34,1.91,0.00,0.00,2010-08-10,2010-08-16,2
20100803,NC,30.57,40.45,27.06,1.91,0.00,0.00,2010-08-03,2010-08-09,2
20100727,NC,18.70,51.05,27.80,2.45,0.00,0.00,2010-07-27,2010-08-02,2
20100720,NC,21.17,65.58,13.24,0.00,0.00,0.00,2010-07-20,2010-07-26,2
20100713,NC,21.17,65.58,13.24,0.00,0.00,0.00,2010-07-13,2010-07-19,2
20100706,NC,28.73,58.03,13.24,0.00,0.00,0.00,2010-07-06,2010-07-12,2
20100629,NC,55.98,44.02,0.00,0.00,0.00,0.00,2010-06-29,2010-07-05,2
20100622,NC,81.13,18.87,0.00,0.00,0.00,0.00,2010-06-22,2010-06-28,2
20100615,NC,89.78,10.22,0.00,0.00,0.00,0.00,2010-06-15,2010-06-21,2
20100608,NC,93.20,6.80,0.00,0.00,0.00,0.00,2010-06-08,2010-06-14,2
