MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20110830,FL,30.79,20.54,20.94,18.45,9.28,0.00,2011-08-30,2011-09-05,2
20110823,FL,32.87,18.19,26.11,20.04,2.79,0.00,2011-08-23,2011-08-29,2
20110816,FL,22.59,23.94,28.09,22.60,2.78,0.00,2011-08-16,2011-08-22,2
20110809,FL,11.34,22.74,18.55,37.41,9.96,0.00,2011-08-09,2011-08-15,2
20110802,FL,11.34,22.74,18.55,29.65,17.72,0.00,2011-08-02,2011-08-08,2
20110726,FL,11.34,22.74,18.55,26.46,20.91,0.00,2011-07-26,2011-08-01,2
20110719,FL,10.17,23.01,17.95,26.75,22.12,0.00,2011-07-19,2011-07-25,2
20110712,FL,9.88,19.90,15.86,23.18,19.46,11.72,2011-07-12,2011-07-18,2
20110705,FL,6.53,11.20,16.25,21.91,26.96,17.15,2011-07-05,2011-07-11,2
20110628,FL,6.53,10.51,16.48,18.89,26.93,20.65,2011-06-28,2011-07-04,2
20110621,FL,6.53,7.18,16.03,19.86,27.96,22.46,2011-06-21,2011-06-27,2
20110614,FL,6.47,7.23,21.73,24.73,29.90,9.93,2011-06-14,2011-06-20,2
20110607,FL,7.11,11.32,22.21,26.92,25.37,7.08,2011-06-07,2011-06-13,2
20110531,FL,9.79,13.90,19.81,25.40,28.78,2.32,2011-05-31,2011-06-06,2
20110524,FL,9.79,15.17,21.30,25.09,28.65,0.00,2011-05-24,2011-05-30,2
20110517,FL,9.79,15.27,23.11,26.53,25.30,0.00,2011-05-17,2011-05-23,2
20110510,FL,8.72,15.37,22.51,36.24,17.15,0.00,2011-05-10,2011-05-16,2
20110503,FL,8.72,15.08,35.02,25.56,15.63,0.00,2011-05-03,2011-05-09,2
20110426,FL,8.72,15.08,35.02,25.56,15.63,0.00,2011-04-26,2011-05-02,2
20110419,FL,8.72,20.06,30.03,25.56,15.63,0.00,2011-04-19,2011-04-25,2
20110412,FL,8.72,20.06,30.03,25.04,16.15,0.00,2011-04-12,2011-04-18,2
20110405,FL,8.84,19.75,31.29,24.80,15.32,0.00,2011-04-05,2011-04-11,2
20110329,FL,0.04,17.24,28.29,34.01,20.42,0.00,2011-03-29,2011-04-04,2
20110322,FL,0.73,7.93,35.22,34.99,21.13,0.00,2011-03-22,2011-03-28,2
20110315,FL,0.87,7.83,35.20,41.11,14.99,0.00,2011-03-15,2011-03-21,2
20110308,FL,0.87,7.83,35.20,41.11,14.99,0.00,2011-03-08,2011-03-14,2
20110301,FL,0.87,7.83,37.80,40.44,13.06,0.00,2011-03-01,2011-03-07,2
20110222,FL,0.87,14.16,36.55,37.79,10.64,0.00,2011-02-22,2011-02-28,2
20110215,FL,0.87,14.16,37.40,37.00,10.58,0.00,2011-02-15,2011-02-21,2
20110208,FL,0.87,14.16,37.40,37.00,10.58,0.00,2011-02-08,2011-02-14,2
20110201,FL,0.87,14.16,34.22,37.05,13.71,0.00,2011-02-01,2011-02-07,2
20110125,FL,0.17,12.09,33.48,33.29,20.96,0.00,2011-01-25,2011-01-31,2
20110118,FL,0.17,10.67,28.89,33.82,26.45,0.00,2011-01-18,2011-01-24,2
20110111,FL,0.18,10.78,28.78,33.82,26.45,0.00,2011-01-11,2011-01-17,2
20110104,FL,0.18,12.62,33.01,32.58,21.61,0.00,2011-01-04,2011-01-10,2
20101228,FL,0.18,13.78,35.20,30.63,20.21,0.00,2010-12-28,2011-01-03,2
20111227,GA,12.07,2.57,4.36,17.08,63.92,0.00,2011-12-27,2012-01-02,2
20111220,GA,11.91,2.73,3.67,16.08,65.61,0.00,2011-12-20,2011-12-26,2
20111213,GA,11.91,2.99,7.12,21.52,56.46,0.00,2011-12-13,2011-12-19,2
20111206,GA,8.79,4.43,6.46,21.56,58.76,0.00,2011-12-06,2011-12-12,2
20111129,GA,8.79,4.43,6.48,22.41,57.90,0.00,2011-11-29,2011-12-05,2
20111122,GA,4.77,3.74,7.84,19.40,64.26,0.00,2011-11-22,2011-11-28,2
20111115,GA,4.77,3.74,6.34,20.55,64.61,0.00,2011-11-15,2011-11-21,2
20111108,GA,5.25,4.80,7.07,21.66,61.22,0.00,2011-11-08,2011-11-14,2
20111101,GA,5.25,4.80,7.07,21.99,60.89,0.00,2011-11-01,2011-11-07,2
20111025,GA,5.22,4.83,7.07,21.99,60.89,0.00,2011-10-25,2011-10-31,2
20111018,GA,4.54,4.76,7.37,18.82,64.50,0.00,2011-10-18,2011-10-24,2
20111011,GA,4.17,4.90,4.61,13.05,73.27,0.00,2011-10-11,2011-10-17,2
20111004,GA,5.59,3.48,3.34,9.96,77.63,0.00,2011-10-04,2011-10-10,2
20110927,GA,5.62,3.66,5.16,6.80,78.76,0.00,2011-09-27,2011-10-03,2
20110920,GA,5.35,3.44,4.79,6.95,79.48,0.00,2011-09-20,2011-09-26,2
20110913,GA,5.35,3.44,4.79,6.01,80.42,0.00,2011-09-13,2011-09-19,2
20110906,GA,5.35,3.42,4.81,6.01,80.42,0.00,2011-09-06,2011-09-12,2
20110830,GA,0.00,0.01,9.17,11.18,79.64,0.00,2011-08-30,2011-09-05,2
20110823,GA,0.00,7.27,11.43,29.20,52.11,0.00,2011-08-23,2011-08-29,2
20110816,GA,0.07,11.92,8.10,28.59,51.32,0.00,2011-08-16,2011-08-22,2
20110809,GA,0.07,11.92,8.00,13.72,61.95,4.34,2011-08-09,2011-08-15,2
20110802,GA,0.07,11.92,8.00,11.63,63.96,4.42,2011-08-02,2011-08-08,2
20110726,GA,4.53,8.30,9.01,9.79,59.64,8.74,2011-07-26,2011-08-01,2
20110719,GA,5.17,11.87,7.95,6.63,59.64,8.74,2011-07-19,2011-07-25,2
20110712,GA,3.27,11.37,10.36,6.21,33.27,35.52,2011-07-12,2011-07-18,2
20110705,GA,2.58,11.91,10.60,6.00,28.47,40.45,2011-07-05,2011-07-11,2
20110628,GA,2.58,11.91,10.60,6.00,27.74,41.18,2011-06-28,2011-07-04,2
20110621,GA,0.00,12.52,12.57,6.00,27.74,41.18,2011-06-21,2011-06-27,2
20110614,GA,0.00,18.72,9.40,14.55,41.35,15.98,2011-06-14,2011-06-20,2
20110607,GA,0.62,18.11,9.46,16.90,49.14,5.77,2011-06-07,2011-06-13,2
20110531,GA,8.95,9.80,9.45,16.95,54.85,0.00,2011-05-31,2011-06-06,2
20110524,GA,8.95,14.06,11.14,52.58,13.28,0.00,2011-05-24,2011-05-30,2
20110517,GA,12.06,10.85,12.18,54.69,10.22,0.00,2011-05-17,2011-05-23,2
20110510,GA,16.44,13.55,29.56,32.06,8.39,0.00,2011-05-10,2011-05-16,2
20110503,GA,23.24,6.89,51.08,18.79,0.00,0.00,2011-05-03,2011-05-09,2
20110426,GA,23.24,4.41,53.57,18.79,0.00,0.00,2011-04-26,2011-05-02,2
20110419,GA,23.24,4.41,53.57,18.79,0.00,0.00,2011-04-19,2011-04-25,2
20110412,GA,22.47,4.49,54.25,11.85,6.94,0.00,2011-04-12,2011-04-18,2
20110405,GA,23.01,4.08,54.15,11.81,6.94,0.00,2011-04-05,2011-04-11,2
20110329,GA,20.85,7.24,47.29,15.07,9.55,0.00,2011-03-29,2011-04-04,2
20110322,GA,8.66,12.40,57.02,15.73,6.18,0.00,2011-03-22,2011-03-28,2
20110315,GA,8.66,20.83,48.59,15.73,6.18,0.00,2011-03-15,2011-03-21,2
20110308,GA,2.93,19.77,55.21,15.91,6.18,0.00,2011-03-08,2011-03-14,2
20110301,GA,0.00,22.70,55.21,15.91,6.18,0.00,2011-03-01,2011-03-07,2
20110222,GA,0.00,23.78,54.35,15.69,6.18,0.00,2011-02-22,2011-02-28,2
20110215,GA,0.00,23.78,54.35,15.69,6.18,0.00,2011-02-15,2011-02-21,2
20110208,GA,3.05,22.06,53.02,15.69,6.18,0.00,2011-02-08,2011-02-14,2
20110201,GA,0.00,14.72,44.66,34.44,6.18,0.00,2011-02-01,2011-02-07,2
20110125,GA,0.00,14.72,44.66,34.14,6.49,0.00,2011-01-25,2011-01-31,2
20110118,GA,0.00,14.72,44.66,34.14,6.49,0.00,2011-01-18,2011-01-24,2
20110111,GA,2.40,12.27,44.70,34.14,6.49,0.00,2011-01-11,2011-01-17,2
20110104,GA,2.40,12.27,44.99,33.85,6.49,0.00,2011-01-04,2011-01-10,2
20101228,GA,2.42,12.22,45.03,33.85,6.49,0.00,2010-12-28,2011-01-03,2
20111227,LA,5.57,11.03,25.93,41.49,11.88,4.10,2011-12-27,2012-01-02,2
20111220,LA,1.43,8.20,25.57,32.24,25.02,7.53,2011-12-20,2011-12-26,2
20111213,LA,1.43,8.20,25.57,32.24,24.70,7.86,2011-12-13,2011-12-19,2
20111206,LA,1.71,7.92,25.57,32.24,24.70,7.86,2011-12-06,2011-12-12,2
20111129,LA,0.91,9.70,37.48,9.49,26.67,15.76,2011-11-29,2011-12-05,2
20111122,LA,0.00,0.89,35.47,13.54,9.43,40.67,2011-11-22,2011-11-28,2
20111115,LA,0.00,0.89,35.56,13.43,9.45,40.67,2011-11-15,2011-11-21,2
20111108,LA,0.00,0.88,36.06,12.79,9.64,40.62,2011-11-08,2011-11-14,2
20111101,LA,0.00,10.15,39.34,9.87,5.27,35.36,2011-11-01,2011-11-07,2
20111025,LA,6.18,24.01,19.31,9.86,5.27,35.36,2011-10-25,2011-10-31,2
20111018,LA,7.24,28.36,13.92,9.86,5.27,35.36,2011-10-18,2011-10-24,2
20111011,LA,7.24,31.73,19.23,5.67,11.94,24.20,2011-10-11,2011-10-17,2
20111004,LA,43.13,12.30,10.12,7.10,10.76,16.60,2011-10-04,2011-10-10,2
20110927,LA,45.37,10.21,8.49,8.80,10.77,16.37,2011-09-27,2011-10-03,2
20110920,LA,45.37,10.21,8.49,8.80,10.77,16.37,2011-09-20,2011-09-26,2
20110913,LA,45.37,10.21,8.49,8.80,10.77,16.37,2011-09-13,2011-09-19,2
20110906,LA,44.88,10.69,8.49,8.80,10.13,17.01,2011-09-06,2011-09-12,2
20110830,LA,0.00,5.54,8.43,26.53,21.85,37.65,2011-08-30,2011-09-05,2
20110823,LA,0.00,5.59,13.72,24.71,27.78,28.19,2011-08-23,2011-08-29,2
20110816,LA,0.00,5.59,13.72,24.72,27.77,28.19,2011-08-16,2011-08-22,2
20110809,LA,0.00,5.59,13.76,23.35,30.04,27.25,2011-08-09,2011-08-15,2
20110802,LA,0.00,0.00,5.82,36.89,38.91,18.38,2011-08-02,2011-08-08,2
20110726,LA,0.00,0.00,0.00,17.21,49.38,33.41,2011-07-26,2011-08-01,2
20110719,LA,0.00,0.00,0.00,13.82,44.40,41.78,2011-07-19,2011-07-25,2
20110712,LA,0.00,0.00,0.00,8.98,27.04,63.97,2011-07-12,2011-07-18,2
20110705,LA,0.00,0.00,3.03,6.86,26.42,63.70,2011-07-05,2011-07-11,2
20110628,LA,0.00,0.00,3.03,6.86,26.62,63.50,2011-06-28,2011-07-04,2
20110621,LA,0.00,0.00,3.03,6.86,25.18,64.94,2011-06-21,2011-06-27,2
20110614,LA,0.00,0.00,7.29,22.54,42.67,27.50,2011-06-14,2011-06-20,2
20110607,LA,0.00,0.00,7.29,22.72,49.47,20.51,2011-06-07,2011-06-13,2
20110531,LA,0.00,3.98,5.33,30.38,49.93,10.38,2011-05-31,2011-06-06,2
20110524,LA,0.00,4.27,5.41,30.01,49.95,10.35,2011-05-24,2011-05-30,2
20110517,LA,20.78,5.96,11.99,30.10,18.21,12.96,2011-05-17,2011-05-23,2
20110510,LA,20.78,5.96,11.99,30.17,19.95,11.15,2011-05-10,2011-05-16,2
20110503,LA,0.00,4.66,13.43,40.33,32.07,9.51,2011-05-03,2011-05-09,2
20110426,LA,0.00,3.53,20.53,40.99,28.49,6.47,2011-04-26,2011-05-02,2
20110419,LA,0.00,11.06,25.71,27.27,29.50,6.47,2011-04-19,2011-04-25,2
20110412,LA,0.00,11.06,31.71,21.27,32.76,3.20,2011-04-12,2011-04-18,2
20110405,LA,0.00,11.29,37.19,18.83,32.70,0.00,2011-04-05,2011-04-11,2
20110329,LA,0.00,9.49,31.46,26.59,32.46,0.00,2011-03-29,2011-04-04,2
20110322,LA,0.00,9.49,33.50,24.55,32.46,0.00,2011-03-22,2011-03-28,2
20110315,LA,0.00,16.87,23.12,22.20,37.81,0.00,2011-03-15,2011-03-21,2
20110308,LA,0.00,13.39,26.61,22.20,37.81,0.00,2011-03-08,2011-03-14,2
20110301,LA,0.00,7.00,21.45,33.74,37.81,0.00,2011-03-01,2011-03-07,2
20110222,LA,0.00,16.88,35.82,17.16,30.13,0.00,2011-02-22,2011-02-28,2
20110215,LA,8.72,16.13,31.51,26.75,16.89,0.00,2011-02-15,2011-02-21,2
20110208,LA,8.72,16.13,31.51,26.75,16.89,0.00,2011-02-08,2011-02-14,2
20110201,LA,8.72,16.13,31.01,27.26,16.89,0.00,2011-02-01,2011-02-07,2
20110125,LA,8.72,12.96,23.37,26.98,27.97,0.00,2011-01-25,2011-01-31,2
20110118,LA,8.72,11.44,23.42,21.05,35.37,0.00,2011-01-18,2011-01-24,2
20110111,LA,8.59,11.36,23.40,21.15,35.49,0.00,2011-01-11,2011-01-17,2
20110104,LA,8.59,11.36,23.99,20.49,35.57,0.00,2011-01-04,2011-01-10,2
20101228,LA,0.00,12.78,27.50,18.73,40.99,0.00,2010-12-28,2011-01-03,2
20111227,MS,79.57,6.57,13.83,0.02,0.00,0.00,2011-12-27,2012-01-02,2
20111220,MS,46.28,38.63,15.07,0.02,0.00,0.00,2011-12-20,2011-12-26,2
20111213,MS,46.28,38.63,15.07,0.02,0.00,0.00,2011-12-13,2011-12-19,2
20111206,MS,62.71,22.20,15.07,0.02,0.00,0.00,2011-12-06,2011-12-12,2
20111129,MS,70.96,19.45,9.59,0.00,0.00,0.00,2011-11-29,2011-12-05,2
20111122,MS,44.05,28.24,27.71,0.00,0.00,0.00,2011-11-22,2011-11-28,2
20111115,MS,44.18,28.11,27.71,0.00,0.00,0.00,2011-11-15,2011-11-21,2
20111108,MS,44.14,27.98,27.88,0.00,0.00,0.00,2011-11-08,2011-11-14,2
20111101,MS,63.09,30.79,6.12,0.00,0.00,0.00,2011-11-01,2011-11-07,2
20111025,MS,70.36,27.34,2.30,0.00,0.00,0.00,2011-10-25,2011-10-31,2
20111018,MS,79.65,18.06,2.29,0.00,0.00,0.00,2011-10-18,2011-10-24,2
20111011,MS,82.14,15.57,2.29,0.00,0.00,0.00,2011-10-11,2011-10-17,2
20111004,MS,93.25,4.46,2.29,0.00,0.00,0.00,2011-10-04,2011-10-10,2
20110927,MS,91.16,6.47,2.30,0.07,0.00,0.00,2011-09-27,2011-10-03,2
20110920,MS,91.16,6.47,2.30,0.07,0.00,0.00,2011-09-20,2011-09-26,2
20110913,MS,91.16,6.47,2.30,0.07,0.00,0.00,2011-09-13,2011-09-19,2
20110906,MS,90.73,6.90,2.30,0.07,0.00,0.00,2011-09-06,2011-09-12,2
20110830,MS,20.45,40.00,22.34,16.55,0.66,0.00,2011-08-30,2011-09-05,2
20110823,MS,38.05,27.13,27.54,7.27,0.01,0.00,2011-08-23,2011-08-29,2
20110816,MS,38.12,27.06,27.54,7.27,0.01,0.00,2011-08-16,2011-08-22,2
20110809,MS,38.12,26.37,24.49,10.54,0.47,0.00,2011-08-09,2011-08-15,2
20110802,MS,20.86,43.58,21.02,14.06,0.47,0.00,2011-08-02,2011-08-08,2
20110726,MS,24.51,33.11,21.55,18.50,2.34,0.00,2011-07-26,2011-08-01,2
20110719,MS,29.61,26.17,16.31,19.93,7.17,0.81,2011-07-19,2011-07-25,2
20110712,MS,13.02,27.56,22.31,14.88,14.28,7.95,2011-07-12,2011-07-18,2
20110705,MS,16.23,25.12,27.91,8.51,14.15,8.08,2011-07-05,2011-07-11,2
20110628,MS,16.23,25.13,27.91,8.51,14.15,8.08,2011-06-28,2011-07-04,2
20110621,MS,16.32,25.04,27.91,8.51,14.15,8.08,2011-06-21,2011-06-27,2
20110614,MS,16.30,25.05,34.63,16.14,7.87,0.00,2011-06-14,2011-06-20,2
20110607,MS,21.21,20.14,34.63,16.14,7.87,0.00,2011-06-07,2011-06-13,2
20110531,MS,25.05,41.69,17.16,10.13,5.97,0.00,2011-05-31,2011-06-06,2
20110524,MS,25.05,45.68,20.15,4.63,4.49,0.00,2011-05-24,2011-05-30,2
20110517,MS,39.77,41.53,11.57,2.87,4.27,0.00,2011-05-17,2011-05-23,2
20110510,MS,37.61,39.39,15.87,3.58,3.55,0.00,2011-05-10,2011-05-16,2
20110503,MS,37.61,39.64,15.62,3.58,3.55,0.00,2011-05-03,2011-05-09,2
20110426,MS,24.93,42.00,26.49,6.58,0.00,0.00,2011-04-26,2011-05-02,2
20110419,MS,31.65,36.83,18.80,12.67,0.05,0.00,2011-04-19,2011-04-25,2
20110412,MS,31.62,36.80,18.85,12.67,0.05,0.00,2011-04-12,2011-04-18,2
20110405,MS,31.41,37.11,24.20,7.23,0.05,0.00,2011-04-05,2011-04-11,2
20110329,MS,9.94,58.82,23.48,7.69,0.07,0.00,2011-03-29,2011-04-04,2
20110322,MS,9.72,51.00,31.41,7.81,0.07,0.00,2011-03-22,2011-03-28,2
20110315,MS,9.72,50.33,35.33,4.63,0.00,0.00,2011-03-15,2011-03-21,2
20110308,MS,0.00,0.00,95.37,4.63,0.00,0.00,2011-03-08,2011-03-14,2
20110301,MS,0.00,0.00,75.99,24.01,0.00,0.00,2011-03-01,2011-03-07,2
20110222,MS,0.00,0.57,76.14,23.30,0.00,0.00,2011-02-22,2011-02-28,2
20110215,MS,0.00,50.99,34.72,14.29,0.00,0.00,2011-02-15,2011-02-21,2
20110208,MS,28.63,22.37,34.72,14.29,0.00,0.00,2011-02-08,2011-02-14,2
20110201,MS,18.91,29.98,41.07,10.04,0.00,0.00,2011-02-01,2011-02-07,2
20110125,MS,5.62,39.27,43.86,11.25,0.00,0.00,2011-01-25,2011-01-31,2
20110118,MS,5.62,39.24,43.70,11.43,0.00,0.00,2011-01-18,2011-01-24,2
20110111,MS,11.06,34.95,42.56,11.43,0.00,0.00,2011-01-11,2011-01-17,2
20110104,MS,11.06,34.95,42.89,11.10,0.00,0.00,2011-01-04,2011-01-10,2
20101228,MS,6.57,22.15,42.60,28.68,0.00,0.00,2010-12-28,2011-01-03,2
20111227,NC,53.82,32.43,13.75,0.00,0.00,0.00,2011-12-27,2012-01-02,2
20111220,NC,49.90,36.08,14.02,0.00,0.00,0.00,2011-12-20,2011-12-26,2
20111213,NC,49.90,40.90,9.20,0.00,0.00,0.00,2011-12-13,2011-12-19,2
20111206,NC,57.07,33.65,9.28,0.00,0.00,0.00,2011-12-06,2011-12-12,2
20111129,NC,70.68,20.04,9.28,0.00,0.00,0.00,2011-11-29,2011-12-05,2
20111122,NC,59.91,22.91,17.01,0.17,0.00,0.00,2011-11-22,2011-11-28,2
20111115,NC,59.91,22.91,16.94,0.24,0.00,0.00,2011-11-15,2011-11-21,2
20111108,NC,60.84,25.46,13.51,0.18,0.00,0.00,2011-11-08,2011-11-14,2
20111101,NC,58.50,24.23,17.09,0.18,0.00,0.00,2011-11-01,2011-11-07,2
20111025,NC,64.72,18.04,17.06,0.18,0.00,0.00,2011-10-25,2011-10-31,2
20111018,NC,55.37,25.10,19.30,0.22,0.00,0.00,2011-10-18,2011-10-24,2
20111011,NC,46.76,32.46,20.33,0.44,0.00,0.00,2011-10-11,2011-10-17,2
20111004,NC,56.52,29.02,14.06,0.40,0.00,0.00,2011-10-04,2011-10-10,2
20110927,NC,57.13,28.50,13.98,0.39,0.00,0.00,2011-09-27,2011-10-03,2
20110920,NC,45.07,17.99,34.78,2.16,0.00,0.00,2011-09-20,2011-09-26,2
20110913,NC,45.07,24.38,29.82,0.73,0.00,0.00,2011-09-13,2011-09-19,2
20110906,NC,50.09,24.45,24.73,0.73,0.00,0.00,2011-09-06,2011-09-12,2
20110830,NC,40.54,29.00,29.73,0.73,0.00,0.00,2011-08-30,2011-09-05,2
20110823,NC,19.06,34.53,23.27,19.30,3.85,0.00,2011-08-23,2011-08-29,2
20110816,NC,18.34,34.44,21.41,21.96,3.85,0.00,2011-08-16,2011-08-22,2
20110809,NC,14.58,31.69,24.35,18.83,10.56,0.00,2011-08-09,2011-08-15,2
20110802,NC,30.72,15.22,24.67,18.83,10.56,0.00,2011-08-02,2011-08-08,2
20110726,NC,31.19,15.12,21.17,21.96,10.56,0.00,2011-07-26,2011-08-01,2
20110719,NC,28.88,17.01,21.59,20.17,12.35,0.00,2011-07-19,2011-07-25,2
20110712,NC,30.06,20.32,20.98,17.77,10.87,0.00,2011-07-12,2011-07-18,2
20110705,NC,18.61,16.87,27.76,23.67,13.08,0.00,2011-07-05,2011-07-11,2
20110628,NC,19.29,19.44,27.12,34.15,0.00,0.00,2011-06-28,2011-07-04,2
20110621,NC,18.90,19.83,27.12,34.15,0.00,0.00,2011-06-21,2011-06-27,2
20110614,NC,18.47,29.03,27.55,24.94,0.00,0.00,2011-06-14,2011-06-20,2
20110607,NC,19.53,29.64,36.44,14.39,0.00,0.00,2011-06-07,2011-06-13,2
