MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20140325,FL,98.23,1.77,0.00,0.00,0.00,0.00,2014-03-25,2014-03-31,2
20140318,FL,98.23,1.77,0.00,0.00,0.00,0.00,2014-03-18,2014-03-24,2
20140311,FL,98.23,1.77,0.00,0.00,0.00,0.00,2014-03-11,2014-03-17,2
20140304,FL,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-04,2014-03-10,2
20140225,FL,97.80,2.20,0.00,0.00,0.00,0.00,2014-02-25,2014-03-03,2
20140218,FL,96.89,3.11,0.00,0.00,0.00,0.00,2014-02-18,2014-02-24,2
20140211,FL,92.59,7.41,0.00,0.00,0.00,0.00,2014-02-11,2014-02-17,2
20140204,FL,92.15,7.85,0.00,0.00,0.00,0.00,2014-02-04,2014-02-10,2
20140128,FL,70.87,29.13,0.00,0.00,0.00,0.00,2014-01-28,2014-02-03,2
20140121,FL,81.91,18.09,0.00,0.00,0.00,0.00,2014-01-21,2014-01-27,2
20140114,FL,81.91,18.09,0.00,0.00,0.00,0.00,2014-01-14,2014-01-20,2
20140107,FL,74.39,25.61,0.00,0.00,0.00,0.00,2014-01-07,2014-01-13,2
20131231,FL,75.83,24.17,0.00,0.00,0.00,0.00,2013-12-31,2014-01-06,2
20141230,GA,94.23,5.77,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,2
20141223,GA,57.14,37.10,5.76,0.00,0.00,0.00,2014-12-23,2014-12-29,2
20141216,GA,57.76,37.43,4.82,0.00,0.00,0.00,2014-12-16,2014-12-22,2
20141209,GA,68.86,25.47,5.67,0.00,0.00,0.00,2014-12-09,2014-12-15,2
20141202,GA,75.81,19.79,4.40,0.00,0.00,0.00,2014-12-02,2014-12-08,2
20141125,GA,75.97,20.52,3.51,0.00,0.00,0.00,2014-11-25,2014-12-01,2
20141118,GA,41.51,44.47,13.33,0.70,0.00,0.00,2014-11-18,2014-11-24,2
20141111,GA,40.45,43.51,14.09,1.96,0.00,0.00,2014-11-11,2014-11-17,2
20141104,GA,44.55,39.41,14.09,1.96,0.00,0.00,2014-11-04,2014-11-10,2
20141028,GA,49.65,37.74,10.65,1.96,0.00,0.00,2014-10-28,2014-11-03,2
20141021,GA,52.25,35.14,10.65,1.96,0.00,0.00,2014-10-21,2014-10-27,2
20141014,GA,56.00,31.48,10.56,1.96,0.00,0.00,2014-10-14,2014-10-20,2
20141007,GA,47.08,38.82,9.35,4.76,0.00,0.00,2014-10-07,2014-10-13,2
20140930,GA,41.99,42.63,10.63,4.76,0.00,0.00,2014-09-30,2014-10-06,2
20140923,GA,49.04,35.53,8.82,6.61,0.00,0.00,2014-09-23,2014-09-29,2
20140916,GA,45.09,38.34,6.90,9.67,0.00,0.00,2014-09-16,2014-09-22,2
20140909,GA,41.97,41.46,6.02,10.55,0.00,0.00,2014-09-09,2014-09-15,2
20140902,GA,26.54,48.43,13.68,11.35,0.00,0.00,2014-09-02,2014-09-08,2
20140826,GA,41.81,38.06,12.06,8.07,0.00,0.00,2014-08-26,2014-09-01,2
20140819,GA,51.67,31.86,13.26,3.21,0.00,0.00,2014-08-19,2014-08-25,2
20140812,GA,63.21,26.40,10.40,0.00,0.00,0.00,2014-08-12,2014-08-18,2
20140805,GA,61.51,32.88,5.61,0.00,0.00,0.00,2014-08-05,2014-08-11,2
20140729,GA,61.29,37.71,1.00,0.00,0.00,0.00,2014-07-29,2014-08-04,2
20140722,GA,80.28,19.72,0.00,0.00,0.00,0.00,2014-07-22,2014-07-28,2
20140715,GA,68.09,31.91,0.00,0.00,0.00,0.00,2014-07-15,2014-07-21,2
20140708,GA,85.82,14.18,0.00,0.00,0.00,0.00,2014-07-08,2014-07-14,2
20140701,GA,97.34,2.66,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07,2
20140624,GA,97.22,2.78,0.00,0.00,0.00,0.00,2014-06-24,2014-06-30,2
20140617,GA,98.75,1.25,0.00,0.00,0.00,0.00,2014-06-17,2014-06-23,2
20140610,GA,98.75,1.25,0.00,0.00,0.00,0.00,2014-06-10,2014-06-16,2
20140603,GA,98.72,1.28,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09,2
20140527,GA,98.84,1.16,0.00,0.00,0.00,0.00,2014-05-27,2014-06-02,2
20140520,GA,99.06,0.94,0.00,0.00,0.00,0.00,2014-05-20,2014-05-26,2
20140513,GA,95.76,4.24,0.00,0.00,0.00,0.00,2014-05-13,2014-05-19,2
20140506,GA,95.76,4.24,0.00,0.00,0.00,0.00,2014-05-06,2014-05-12,2
20140429,GA,96.21,3.79,0.00,0.00,0.00,0.00,2014-04-29,2014-05-05,2
20140422,GA,96.21,3.79,0.00,0.00,0.00,0.00,2014-04-22,2014-04-28,2
20140415,GA,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-15,2014-04-21,2
20140408,GA,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-08,2014-04-14,2
20140401,GA,83.72,16.28,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07,2
20140325,GA,93.48,6.52,0.00,0.00,0.00,0.00,2014-03-25,2014-03-31,2
20140318,GA,93.60,6.40,0.00,0.00,0.00,0.00,2014-03-18,2014-03-24,2
20140311,GA,89.62,10.38,0.00,0.00,0.00,0.00,2014-03-11,2014-03-17,2
20140304,GA,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-04,2014-03-10,2
20140225,GA,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-25,2014-03-03,2
20140218,GA,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-18,2014-02-24,2
20140211,GA,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-11,2014-02-17,2
20140204,GA,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-04,2014-02-10,2
20140128,GA,100.00,0.00,0.00,0.00,0.00,0.00,2014-01-28,2014-02-03,2
20140121,GA,100.00,0.00,0.00,0.00,0.00,0.00,2014-01-21,2014-01-27,2
20140114,GA,100.00,0.00,0.00,0.00,0.00,0.00,2014-01-14,2014-01-20,2
20140107,GA,92.36,7.64,0.00,0.00,0.00,0.00,2014-01-07,2014-01-13,2
20131231,GA,92.36,7.64,0.00,0.00,0.00,0.00,2013-12-31,2014-01-06,2
20141230,LA,47.23,41.89,10.88,0.00,0.00,0.00,2014-12-30,2015-01-05,2
20141223,LA,15.88,57.87,14.43,11.82,0.00,0.00,2014-12-23,2014-12-29,2
20141216,LA,16.96,50.58,21.37,11.10,0.00,0.00,2014-12-16,2014-12-22,2
20141209,LA,33.66,40.56,23.59,2.20,0.00,0.00,2014-12-09,2014-12-15,2
20141202,LA,67.24,30.06,2.70,0.00,0.00,0.00,2014-12-02,2014-12-08,2
20141125,LA,67.24,30.06,2.70,0.00,0.00,0.00,2014-11-25,2014-12-01,2
20141118,LA,65.26,30.64,4.10,0.00,0.00,0.00,2014-11-18,2014-11-24,2
20141111,LA,60.62,34.51,4.87,0.00,0.00,0.00,2014-11-11,2014-11-17,2
20141104,LA,60.97,36.93,2.10,0.00,0.00,0.00,2014-11-04,2014-11-10,2
20141028,LA,75.21,24.12,0.68,0.00,0.00,0.00,2014-10-28,2014-11-03,2
20141021,LA,88.89,10.43,0.68,0.00,0.00,0.00,2014-10-21,2014-10-27,2
20141014,LA,88.89,10.43,0.68,0.00,0.00,0.00,2014-10-14,2014-10-20,2
20141007,LA,88.92,10.41,0.67,0.00,0.00,0.00,2014-10-07,2014-10-13,2
20140930,LA,88.99,10.38,0.63,0.00,0.00,0.00,2014-09-30,2014-10-06,2
20140923,LA,96.95,3.05,0.00,0.00,0.00,0.00,2014-09-23,2014-09-29,2
20140916,LA,96.95,3.05,0.00,0.00,0.00,0.00,2014-09-16,2014-09-22,2
20140909,LA,96.95,3.05,0.00,0.00,0.00,0.00,2014-09-09,2014-09-15,2
20140902,LA,96.95,3.05,0.00,0.00,0.00,0.00,2014-09-02,2014-09-08,2
20140826,LA,99.09,0.91,0.00,0.00,0.00,0.00,2014-08-26,2014-09-01,2
20140819,LA,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-19,2014-08-25,2
20140812,LA,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18,2
20140805,LA,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-05,2014-08-11,2
20140729,LA,99.54,0.46,0.00,0.00,0.00,0.00,2014-07-29,2014-08-04,2
20140722,LA,99.54,0.46,0.00,0.00,0.00,0.00,2014-07-22,2014-07-28,2
20140715,LA,88.14,11.85,0.01,0.00,0.00,0.00,2014-07-15,2014-07-21,2
20140708,LA,87.55,12.44,0.01,0.00,0.00,0.00,2014-07-08,2014-07-14,2
20140701,LA,98.29,1.70,0.01,0.00,0.00,0.00,2014-07-01,2014-07-07,2
20140624,LA,88.39,9.52,1.80,0.29,0.00,0.00,2014-06-24,2014-06-30,2
20140617,LA,88.39,9.52,1.80,0.29,0.00,0.00,2014-06-17,2014-06-23,2
20140610,LA,87.72,9.37,1.62,1.29,0.00,0.00,2014-06-10,2014-06-16,2
20140603,LA,87.66,9.43,1.62,1.29,0.00,0.00,2014-06-03,2014-06-09,2
20140527,LA,69.75,17.19,10.06,3.00,0.00,0.00,2014-05-27,2014-06-02,2
20140520,LA,69.77,17.21,10.16,2.87,0.00,0.00,2014-05-20,2014-05-26,2
20140513,LA,60.28,26.70,10.16,2.87,0.00,0.00,2014-05-13,2014-05-19,2
20140506,LA,39.87,42.75,17.38,0.00,0.00,0.00,2014-05-06,2014-05-12,2
20140429,LA,68.24,24.98,6.79,0.00,0.00,0.00,2014-04-29,2014-05-05,2
20140422,LA,91.76,8.24,0.00,0.00,0.00,0.00,2014-04-22,2014-04-28,2
20140415,LA,92.63,7.37,0.00,0.00,0.00,0.00,2014-04-15,2014-04-21,2
20140408,LA,92.64,7.36,0.00,0.00,0.00,0.00,2014-04-08,2014-04-14,2
20140401,LA,63.32,36.68,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07,2
20140325,LA,54.10,45.90,0.00,0.00,0.00,0.00,2014-03-25,2014-03-31,2
20140318,LA,54.10,45.90,0.00,0.00,0.00,0.00,2014-03-18,2014-03-24,2
20140311,LA,54.10,45.90,0.00,0.00,0.00,0.00,2014-03-11,2014-03-17,2
20140304,LA,55.47,43.20,1.33,0.00,0.00,0.00,2014-03-04,2014-03-10,2
20140225,LA,42.41,51.91,5.68,0.00,0.00,0.00,2014-02-25,2014-03-03,2
20140218,LA,42.50,42.49,12.21,2.80,0.00,0.00,2014-02-18,2014-02-24,2
20140211,LA,20.46,40.31,27.81,11.42,0.00,0.00,2014-02-11,2014-02-17,2
20140204,LA,4.51,47.42,41.87,6.20,0.00,0.00,2014-02-04,2014-02-10,2
20140128,LA,40.12,53.22,6.67,0.00,0.00,0.00,2014-01-28,2014-02-03,2
20140121,LA,48.66,45.95,5.39,0.00,0.00,0.00,2014-01-21,2014-01-27,2
20140114,LA,84.28,15.72,0.00,0.00,0.00,0.00,2014-01-14,2014-01-20,2
20140107,LA,84.30,15.70,0.00,0.00,0.00,0.00,2014-01-07,2014-01-13,2
20131231,LA,87.36,12.64,0.00,0.00,0.00,0.00,2013-12-31,2014-01-06,2
20141230,MS,67.99,25.12,6.89,0.00,0.00,0.00,2014-12-30,2015-01-05,2
20141223,MS,41.16,27.86,24.17,6.80,0.00,0.00,2014-12-23,2014-12-29,2
20141216,MS,45.41,25.91,20.95,7.73,0.00,0.00,2014-12-16,2014-12-22,2
20141209,MS,59.60,13.36,23.35,3.70,0.00,0.00,2014-12-09,2014-12-15,2
20141202,MS,67.43,20.94,11.63,0.00,0.00,0.00,2014-12-02,2014-12-08,2
20141125,MS,67.43,20.94,11.63,0.00,0.00,0.00,2014-11-25,2014-12-01,2
20141118,MS,67.43,20.94,11.63,0.00,0.00,0.00,2014-11-18,2014-11-24,2
20141111,MS,45.01,39.43,15.56,0.00,0.00,0.00,2014-11-11,2014-11-17,2
20141104,MS,63.65,26.63,9.72,0.00,0.00,0.00,2014-11-04,2014-11-10,2
20141028,MS,67.85,32.03,0.11,0.00,0.00,0.00,2014-10-28,2014-11-03,2
20141021,MS,79.74,20.15,0.11,0.00,0.00,0.00,2014-10-21,2014-10-27,2
20141014,MS,79.74,20.15,0.11,0.00,0.00,0.00,2014-10-14,2014-10-20,2
20141007,MS,74.36,25.30,0.34,0.00,0.00,0.00,2014-10-07,2014-10-13,2
20140930,MS,62.19,37.47,0.34,0.00,0.00,0.00,2014-09-30,2014-10-06,2
20140923,MS,95.06,4.94,0.00,0.00,0.00,0.00,2014-09-23,2014-09-29,2
20140916,MS,95.06,4.94,0.00,0.00,0.00,0.00,2014-09-16,2014-09-22,2
20140909,MS,95.07,4.93,0.00,0.00,0.00,0.00,2014-09-09,2014-09-15,2
20140902,MS,95.07,4.93,0.00,0.00,0.00,0.00,2014-09-02,2014-09-08,2
20140826,MS,95.07,4.93,0.00,0.00,0.00,0.00,2014-08-26,2014-09-01,2
20140819,MS,95.65,4.35,0.00,0.00,0.00,0.00,2014-08-19,2014-08-25,2
20140812,MS,99.52,0.48,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18,2
20140805,MS,99.20,0.80,0.00,0.00,0.00,0.00,2014-08-05,2014-08-11,2
20140729,MS,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-29,2014-08-04,2
20140722,MS,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-22,2014-07-28,2
20140715,MS,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-15,2014-07-21,2
20140708,MS,99.12,0.88,0.00,0.00,0.00,0.00,2014-07-08,2014-07-14,2
20140701,MS,99.12,0.88,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07,2
20140624,MS,99.12,0.88,0.00,0.00,0.00,0.00,2014-06-24,2014-06-30,2
20140617,MS,99.12,0.88,0.00,0.00,0.00,0.00,2014-06-17,2014-06-23,2
20140610,MS,99.12,0.88,0.00,0.00,0.00,0.00,2014-06-10,2014-06-16,2
20140603,MS,92.62,6.56,0.82,0.00,0.00,0.00,2014-06-03,2014-06-09,2
20140527,MS,88.22,10.24,1.54,0.00,0.00,0.00,2014-05-27,2014-06-02,2
20140520,MS,88.28,10.19,1.54,0.00,0.00,0.00,2014-05-20,2014-05-26,2
20140513,MS,88.28,10.19,1.54,0.00,0.00,0.00,2014-05-13,2014-05-19,2
20140506,MS,89.24,10.76,0.00,0.00,0.00,0.00,2014-05-06,2014-05-12,2
20140429,MS,90.21,9.79,0.00,0.00,0.00,0.00,2014-04-29,2014-05-05,2
20140422,MS,75.73,19.40,4.88,0.00,0.00,0.00,2014-04-22,2014-04-28,2
20140415,MS,76.91,13.37,9.72,0.00,0.00,0.00,2014-04-15,2014-04-21,2
20140408,MS,81.41,8.86,9.72,0.00,0.00,0.00,2014-04-08,2014-04-14,2
20140401,MS,64.61,20.25,15.14,0.00,0.00,0.00,2014-04-01,2014-04-07,2
20140325,MS,64.60,20.26,15.14,0.00,0.00,0.00,2014-03-25,2014-03-31,2
20140318,MS,70.00,30.00,0.00,0.00,0.00,0.00,2014-03-18,2014-03-24,2
20140311,MS,83.59,16.41,0.00,0.00,0.00,0.00,2014-03-11,2014-03-17,2
20140304,MS,95.29,4.71,0.00,0.00,0.00,0.00,2014-03-04,2014-03-10,2
20140225,MS,95.29,4.71,0.00,0.00,0.00,0.00,2014-02-25,2014-03-03,2
20140218,MS,96.89,3.11,0.00,0.00,0.00,0.00,2014-02-18,2014-02-24,2
20140211,MS,93.62,6.38,0.00,0.00,0.00,0.00,2014-02-11,2014-02-17,2
20140204,MS,83.67,14.85,1.47,0.00,0.00,0.00,2014-02-04,2014-02-10,2
20140128,MS,59.69,40.31,0.00,0.00,0.00,0.00,2014-01-28,2014-02-03,2
20140121,MS,95.07,4.93,0.00,0.00,0.00,0.00,2014-01-21,2014-01-27,2
20140114,MS,100.00,0.00,0.00,0.00,0.00,0.00,2014-01-14,2014-01-20,2
20140107,MS,100.00,0.00,0.00,0.00,0.00,0.00,2014-01-07,2014-01-13,2
20131231,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-12-31,2014-01-06,2
20141230,NC,81.21,18.79,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,2
20141223,NC,46.73,53.27,0.00,0.00,0.00,0.00,2014-12-23,2014-12-29,2
20141216,NC,46.73,53.27,0.00,0.00,0.00,0.00,2014-12-16,2014-12-22,2
20141209,NC,51.55,48.45,0.00,0.00,0.00,0.00,2014-12-09,2014-12-15,2
20141202,NC,51.55,48.45,0.00,0.00,0.00,0.00,2014-12-02,2014-12-08,2
20141125,NC,42.07,57.93,0.00,0.00,0.00,0.00,2014-11-25,2014-12-01,2
20141118,NC,34.58,65.42,0.00,0.00,0.00,0.00,2014-11-18,2014-11-24,2
20141111,NC,36.05,63.95,0.00,0.00,0.00,0.00,2014-11-11,2014-11-17,2
20141104,NC,52.99,47.01,0.00,0.00,0.00,0.00,2014-11-04,2014-11-10,2
20141028,NC,67.55,32.45,0.00,0.00,0.00,0.00,2014-10-28,2014-11-03,2
20141021,NC,87.70,12.30,0.00,0.00,0.00,0.00,2014-10-21,2014-10-27,2
20141014,NC,87.70,12.30,0.00,0.00,0.00,0.00,2014-10-14,2014-10-20,2
20141007,NC,87.70,12.30,0.00,0.00,0.00,0.00,2014-10-07,2014-10-13,2
20140930,NC,89.24,10.76,0.00,0.00,0.00,0.00,2014-09-30,2014-10-06,2
20140923,NC,88.72,11.28,0.00,0.00,0.00,0.00,2014-09-23,2014-09-29,2
20140916,NC,97.35,2.65,0.00,0.00,0.00,0.00,2014-09-16,2014-09-22,2
20140909,NC,97.35,2.65,0.00,0.00,0.00,0.00,2014-09-09,2014-09-15,2
20140902,NC,90.47,9.53,0.00,0.00,0.00,0.00,2014-09-02,2014-09-08,2
20140826,NC,91.26,8.74,0.00,0.00,0.00,0.00,2014-08-26,2014-09-01,2
20140819,NC,90.56,9.44,0.00,0.00,0.00,0.00,2014-08-19,2014-08-25,2
20140812,NC,84.22,15.78,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18,2
20140805,NC,82.43,17.57,0.00,0.00,0.00,0.00,2014-08-05,2014-08-11,2
20140729,NC,73.35,26.65,0.00,0.00,0.00,0.00,2014-07-29,2014-08-04,2
20140722,NC,76.12,23.88,0.00,0.00,0.00,0.00,2014-07-22,2014-07-28,2
20140715,NC,71.26,28.74,0.00,0.00,0.00,0.00,2014-07-15,2014-07-21,2
20140708,NC,84.43,15.57,0.00,0.00,0.00,0.00,2014-07-08,2014-07-14,2
20140701,NC,94.26,5.74,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07,2
20140624,NC,93.74,6.26,0.00,0.00,0.00,0.00,2014-06-24,2014-06-30,2
20140617,NC,95.59,4.41,0.00,0.00,0.00,0.00,2014-06-17,2014-06-23,2
20140610,NC,95.59,4.41,0.00,0.00,0.00,0.00,2014-06-10,2014-06-16,2
