MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20070731,FL,12.74,11.52,43.05,32.21,0.48,0.00,2007-07-31,2007-08-06,2
20070724,FL,12.74,11.64,43.74,30.25,1.62,0.00,2007-07-24,2007-07-30,2
20070717,FL,12.74,11.64,43.74,30.25,1.62,0.00,2007-07-17,2007-07-23,2
20070710,FL,12.94,18.00,37.19,30.25,1.62,0.00,2007-07-10,2007-07-16,2
20070703,FL,7.34,20.97,38.46,31.49,1.74,0.00,2007-07-03,2007-07-09,2
20070626,FL,7.09,23.86,34.49,22.82,11.75,0.00,2007-06-26,2007-07-02,2
20070619,FL,7.09,24.78,31.90,23.95,12.29,0.00,2007-06-19,2007-06-25,2
20070612,FL,4.79,25.18,28.30,34.80,6.94,0.00,2007-06-12,2007-06-18,2
20070605,FL,1.62,20.29,40.50,24.21,13.38,0.00,2007-06-05,2007-06-11,2
20070529,FL,0.18,3.48,30.22,35.49,30.63,0.00,2007-05-29,2007-06-04,2
20070522,FL,0.18,3.48,30.22,35.49,30.63,0.00,2007-05-22,2007-05-28,2
20070515,FL,0.18,4.12,32.57,37.98,25.15,0.00,2007-05-15,2007-05-21,2
20070508,FL,0.18,6.36,30.32,37.98,25.15,0.00,2007-05-08,2007-05-14,2
20070501,FL,0.37,8.29,28.45,36.52,26.38,0.00,2007-05-01,2007-05-07,2
20070424,FL,0.37,8.29,35.55,40.48,15.31,0.00,2007-04-24,2007-04-30,2
20070417,FL,0.28,15.90,55.28,28.53,0.00,0.00,2007-04-17,2007-04-23,2
20070410,FL,0.03,15.98,68.26,15.73,0.00,0.00,2007-04-10,2007-04-16,2
20070403,FL,0.01,15.84,72.00,12.14,0.00,0.00,2007-04-03,2007-04-09,2
20070327,FL,0.01,45.11,47.11,7.77,0.00,0.00,2007-03-27,2007-04-02,2
20070320,FL,5.34,40.73,49.01,4.92,0.00,0.00,2007-03-20,2007-03-26,2
20070313,FL,9.05,40.85,47.38,2.71,0.00,0.00,2007-03-13,2007-03-19,2
20070306,FL,22.98,37.90,39.12,0.00,0.00,0.00,2007-03-06,2007-03-12,2
20070227,FL,25.42,35.46,39.12,0.00,0.00,0.00,2007-02-27,2007-03-05,2
20070220,FL,25.42,38.11,36.47,0.00,0.00,0.00,2007-02-20,2007-02-26,2
20070213,FL,25.42,38.11,36.47,0.00,0.00,0.00,2007-02-13,2007-02-19,2
20070206,FL,26.59,36.94,36.47,0.00,0.00,0.00,2007-02-06,2007-02-12,2
20070130,FL,19.41,27.27,37.33,15.99,0.00,0.00,2007-01-30,2007-02-05,2
20070123,FL,19.41,27.27,37.33,15.99,0.00,0.00,2007-01-23,2007-01-29,2
20070116,FL,21.50,21.46,42.65,14.38,0.00,0.00,2007-01-16,2007-01-22,2
20070109,FL,19.12,27.34,47.18,6.36,0.00,0.00,2007-01-09,2007-01-15,2
20070102,FL,1.21,51.03,40.38,7.37,0.00,0.00,2007-01-02,2007-01-08,2
20061226,FL,1.21,50.90,36.03,11.86,0.00,0.00,2006-12-26,2007-01-01,2
20071225,GA,2.01,14.62,10.28,8.72,14.50,49.86,2007-12-25,2007-12-31,2
20071218,GA,0.39,11.68,13.60,9.95,14.53,49.86,2007-12-18,2007-12-24,2
20071211,GA,0.39,11.79,13.48,9.95,14.53,49.86,2007-12-11,2007-12-17,2
20071204,GA,5.87,12.57,13.45,9.28,15.43,43.40,2007-12-04,2007-12-10,2
20071127,GA,7.87,15.23,13.48,10.13,16.32,36.96,2007-11-27,2007-12-03,2
20071120,GA,7.87,14.99,13.59,10.26,16.37,36.91,2007-11-20,2007-11-26,2
20071113,GA,7.87,14.99,13.59,10.26,16.39,36.89,2007-11-13,2007-11-19,2
20071106,GA,18.07,14.89,10.59,14.77,9.59,32.08,2007-11-06,2007-11-12,2
20071030,GA,18.07,14.89,10.59,14.77,9.59,32.08,2007-10-30,2007-11-05,2
20071023,GA,18.73,14.23,10.59,13.42,10.84,32.19,2007-10-23,2007-10-29,2
20071016,GA,21.63,9.12,9.73,13.87,12.07,33.57,2007-10-16,2007-10-22,2
20071009,GA,28.49,7.09,11.27,12.66,13.45,27.04,2007-10-09,2007-10-15,2
20071002,GA,24.19,11.60,11.62,13.23,12.36,27.00,2007-10-02,2007-10-08,2
20070925,GA,24.19,11.60,11.62,13.23,12.36,27.00,2007-09-25,2007-10-01,2
20070918,GA,20.19,13.29,12.34,13.19,12.51,28.47,2007-09-18,2007-09-24,2
20070911,GA,14.52,13.31,11.53,14.21,15.96,30.46,2007-09-11,2007-09-17,2
20070904,GA,14.52,13.31,12.20,19.24,21.71,19.01,2007-09-04,2007-09-10,2
20070828,GA,0.00,13.52,10.23,16.03,24.61,35.62,2007-08-28,2007-09-03,2
20070821,GA,0.00,15.66,7.96,15.45,21.82,39.11,2007-08-21,2007-08-27,2
20070814,GA,0.00,14.32,17.92,15.49,25.40,26.87,2007-08-14,2007-08-20,2
20070807,GA,0.00,13.99,18.66,19.42,25.06,22.87,2007-08-07,2007-08-13,2
20070731,GA,0.00,4.83,18.97,27.81,47.60,0.79,2007-07-31,2007-08-06,2
20070724,GA,0.00,4.83,18.97,30.47,44.94,0.79,2007-07-24,2007-07-30,2
20070717,GA,0.00,4.83,18.97,30.47,44.94,0.79,2007-07-17,2007-07-23,2
20070710,GA,0.00,4.83,19.12,30.32,45.11,0.62,2007-07-10,2007-07-16,2
20070703,GA,0.00,4.94,19.09,29.32,46.56,0.09,2007-07-03,2007-07-09,2
20070626,GA,0.00,3.86,19.42,26.69,48.97,1.07,2007-06-26,2007-07-02,2
20070619,GA,0.00,3.86,14.50,32.91,47.25,1.48,2007-06-19,2007-06-25,2
20070612,GA,0.00,3.86,14.50,34.65,45.52,1.47,2007-06-12,2007-06-18,2
20070605,GA,0.00,3.86,15.68,34.94,45.52,0.00,2007-06-05,2007-06-11,2
20070529,GA,0.00,0.00,5.98,45.30,48.72,0.00,2007-05-29,2007-06-04,2
20070522,GA,0.00,0.00,6.80,50.42,42.77,0.00,2007-05-22,2007-05-28,2
20070515,GA,0.00,0.65,46.59,27.64,25.12,0.00,2007-05-15,2007-05-21,2
20070508,GA,0.00,0.65,46.59,30.11,22.65,0.00,2007-05-08,2007-05-14,2
20070501,GA,0.00,0.65,46.72,29.97,22.65,0.00,2007-05-01,2007-05-07,2
20070424,GA,0.00,1.35,59.78,26.14,12.74,0.00,2007-04-24,2007-04-30,2
20070417,GA,0.07,60.85,21.48,17.60,0.00,0.00,2007-04-17,2007-04-23,2
20070410,GA,0.00,54.01,45.37,0.61,0.00,0.00,2007-04-10,2007-04-16,2
20070403,GA,0.00,57.36,39.70,2.94,0.00,0.00,2007-04-03,2007-04-09,2
20070327,GA,0.00,90.89,7.22,1.89,0.00,0.00,2007-03-27,2007-04-02,2
20070320,GA,4.70,90.83,4.47,0.00,0.00,0.00,2007-03-20,2007-03-26,2
20070313,GA,48.76,47.11,4.13,0.00,0.00,0.00,2007-03-13,2007-03-19,2
20070306,GA,66.45,32.01,1.54,0.00,0.00,0.00,2007-03-06,2007-03-12,2
20070227,GA,35.62,61.37,3.01,0.00,0.00,0.00,2007-02-27,2007-03-05,2
20070220,GA,38.02,58.97,3.01,0.00,0.00,0.00,2007-02-20,2007-02-26,2
20070213,GA,66.18,31.62,2.20,0.00,0.00,0.00,2007-02-13,2007-02-19,2
20070206,GA,68.79,30.95,0.26,0.00,0.00,0.00,2007-02-06,2007-02-12,2
20070130,GA,60.11,36.50,3.36,0.03,0.00,0.00,2007-01-30,2007-02-05,2
20070123,GA,60.11,36.50,3.36,0.03,0.00,0.00,2007-01-23,2007-01-29,2
20070116,GA,50.70,48.89,0.38,0.03,0.00,0.00,2007-01-16,2007-01-22,2
20070109,GA,15.27,84.32,0.41,0.00,0.00,0.00,2007-01-09,2007-01-15,2
20070102,GA,12.16,84.18,3.56,0.10,0.00,0.00,2007-01-02,2007-01-08,2
20061226,GA,12.16,80.18,7.58,0.08,0.00,0.00,2006-12-26,2007-01-01,2
20071225,LA,44.23,55.77,0.00,0.00,0.00,0.00,2007-12-25,2007-12-31,2
20071218,LA,44.23,55.77,0.00,0.00,0.00,0.00,2007-12-18,2007-12-24,2
20071211,LA,74.35,25.65,0.00,0.00,0.00,0.00,2007-12-11,2007-12-17,2
20071204,LA,74.35,25.65,0.00,0.00,0.00,0.00,2007-12-04,2007-12-10,2
20071127,LA,74.35,25.65,0.00,0.00,0.00,0.00,2007-11-27,2007-12-03,2
20071120,LA,65.37,19.93,14.70,0.00,0.00,0.00,2007-11-20,2007-11-26,2
20071113,LA,63.03,36.97,0.00,0.00,0.00,0.00,2007-11-13,2007-11-19,2
20071106,LA,74.81,25.19,0.00,0.00,0.00,0.00,2007-11-06,2007-11-12,2
20071030,LA,74.81,25.19,0.00,0.00,0.00,0.00,2007-10-30,2007-11-05,2
20071023,LA,79.16,20.84,0.00,0.00,0.00,0.00,2007-10-23,2007-10-29,2
20071016,LA,65.30,34.70,0.00,0.00,0.00,0.00,2007-10-16,2007-10-22,2
20071009,LA,65.73,34.27,0.00,0.00,0.00,0.00,2007-10-09,2007-10-15,2
20071002,LA,68.69,31.31,0.00,0.00,0.00,0.00,2007-10-02,2007-10-08,2
20070925,LA,80.15,19.85,0.00,0.00,0.00,0.00,2007-09-25,2007-10-01,2
20070918,LA,80.15,19.85,0.00,0.00,0.00,0.00,2007-09-18,2007-09-24,2
20070911,LA,74.59,25.41,0.00,0.00,0.00,0.00,2007-09-11,2007-09-17,2
20070904,LA,74.54,25.46,0.00,0.00,0.00,0.00,2007-09-04,2007-09-10,2
20070828,LA,62.25,37.75,0.00,0.00,0.00,0.00,2007-08-28,2007-09-03,2
20070821,LA,88.14,11.86,0.00,0.00,0.00,0.00,2007-08-21,2007-08-27,2
20070814,LA,98.95,1.05,0.00,0.00,0.00,0.00,2007-08-14,2007-08-20,2
20070807,LA,99.15,0.85,0.00,0.00,0.00,0.00,2007-08-07,2007-08-13,2
20070731,LA,99.15,0.85,0.00,0.00,0.00,0.00,2007-07-31,2007-08-06,2
20070724,LA,99.15,0.85,0.00,0.00,0.00,0.00,2007-07-24,2007-07-30,2
20070717,LA,96.27,3.73,0.00,0.00,0.00,0.00,2007-07-17,2007-07-23,2
20070710,LA,91.68,8.32,0.00,0.00,0.00,0.00,2007-07-10,2007-07-16,2
20070703,LA,72.73,14.52,12.75,0.00,0.00,0.00,2007-07-03,2007-07-09,2
20070626,LA,71.94,14.69,13.36,0.00,0.00,0.00,2007-06-26,2007-07-02,2
20070619,LA,60.78,22.50,16.72,0.00,0.00,0.00,2007-06-19,2007-06-25,2
20070612,LA,14.58,78.39,7.02,0.00,0.00,0.00,2007-06-12,2007-06-18,2
20070605,LA,14.58,78.35,7.06,0.00,0.00,0.00,2007-06-05,2007-06-11,2
20070529,LA,11.80,81.49,6.71,0.00,0.00,0.00,2007-05-29,2007-06-04,2
20070522,LA,26.42,66.87,6.71,0.00,0.00,0.00,2007-05-22,2007-05-28,2
20070515,LA,26.86,66.43,6.71,0.00,0.00,0.00,2007-05-15,2007-05-21,2
20070508,LA,26.49,58.26,13.73,1.52,0.00,0.00,2007-05-08,2007-05-14,2
20070501,LA,26.49,58.26,13.73,1.52,0.00,0.00,2007-05-01,2007-05-07,2
20070424,LA,26.49,59.21,14.31,0.00,0.00,0.00,2007-04-24,2007-04-30,2
20070417,LA,56.51,37.36,6.13,0.00,0.00,0.00,2007-04-17,2007-04-23,2
20070410,LA,42.55,45.64,11.81,0.00,0.00,0.00,2007-04-10,2007-04-16,2
20070403,LA,37.95,60.71,1.34,0.00,0.00,0.00,2007-04-03,2007-04-09,2
20070327,LA,45.82,53.40,0.79,0.00,0.00,0.00,2007-03-27,2007-04-02,2
20070320,LA,63.52,36.48,0.00,0.00,0.00,0.00,2007-03-20,2007-03-26,2
20070313,LA,74.33,25.67,0.00,0.00,0.00,0.00,2007-03-13,2007-03-19,2
20070306,LA,74.34,25.66,0.00,0.00,0.00,0.00,2007-03-06,2007-03-12,2
20070227,LA,100.00,0.00,0.00,0.00,0.00,0.00,2007-02-27,2007-03-05,2
20070220,LA,100.00,0.00,0.00,0.00,0.00,0.00,2007-02-20,2007-02-26,2
20070213,LA,100.00,0.00,0.00,0.00,0.00,0.00,2007-02-13,2007-02-19,2
20070206,LA,100.00,0.00,0.00,0.00,0.00,0.00,2007-02-06,2007-02-12,2
20070130,LA,100.00,0.00,0.00,0.00,0.00,0.00,2007-01-30,2007-02-05,2
20070123,LA,100.00,0.00,0.00,0.00,0.00,0.00,2007-01-23,2007-01-29,2
20070116,LA,99.94,0.06,0.00,0.00,0.00,0.00,2007-01-16,2007-01-22,2
20070109,LA,98.63,1.37,0.00,0.00,0.00,0.00,2007-01-09,2007-01-15,2
20070102,LA,81.66,17.57,0.77,0.00,0.00,0.00,2007-01-02,2007-01-08,2
20061226,LA,81.89,17.34,0.77,0.00,0.00,0.00,2006-12-26,2007-01-01,2
20071225,MS,44.42,42.10,13.48,0.00,0.00,0.00,2007-12-25,2007-12-31,2
20071218,MS,44.42,42.10,13.48,0.00,0.00,0.00,2007-12-18,2007-12-24,2
20071211,MS,51.63,34.54,13.83,0.00,0.00,0.00,2007-12-11,2007-12-17,2
20071204,MS,51.63,34.54,13.83,0.00,0.00,0.00,2007-12-04,2007-12-10,2
20071127,MS,51.63,34.54,13.83,0.00,0.00,0.00,2007-11-27,2007-12-03,2
20071120,MS,35.44,49.34,15.22,0.00,0.00,0.00,2007-11-20,2007-11-26,2
20071113,MS,35.44,49.34,15.22,0.00,0.00,0.00,2007-11-13,2007-11-19,2
20071106,MS,58.75,37.29,3.97,0.00,0.00,0.00,2007-11-06,2007-11-12,2
20071030,MS,80.99,15.04,3.97,0.00,0.00,0.00,2007-10-30,2007-11-05,2
20071023,MS,52.73,13.95,24.97,5.84,2.50,0.00,2007-10-23,2007-10-29,2
20071016,MS,11.31,23.03,36.81,17.41,11.07,0.37,2007-10-16,2007-10-22,2
20071009,MS,28.74,28.75,24.62,12.16,5.72,0.00,2007-10-09,2007-10-15,2
20071002,MS,28.74,41.86,12.65,11.02,5.72,0.00,2007-10-02,2007-10-08,2
20070925,MS,46.98,23.29,12.98,11.02,5.72,0.00,2007-09-25,2007-10-01,2
20070918,MS,46.98,23.29,12.98,11.02,5.72,0.00,2007-09-18,2007-09-24,2
20070911,MS,12.28,39.08,25.86,10.40,11.76,0.62,2007-09-11,2007-09-17,2
20070904,MS,12.28,39.08,25.85,10.36,11.80,0.62,2007-09-04,2007-09-10,2
20070828,MS,2.64,37.38,29.62,15.61,14.24,0.50,2007-08-28,2007-09-03,2
20070821,MS,9.44,30.69,29.03,15.70,14.59,0.55,2007-08-21,2007-08-27,2
20070814,MS,11.71,33.05,25.48,14.74,15.02,0.00,2007-08-14,2007-08-20,2
20070807,MS,23.95,31.81,21.60,9.64,13.00,0.00,2007-08-07,2007-08-13,2
20070731,MS,23.95,37.30,28.26,10.08,0.41,0.00,2007-07-31,2007-08-06,2
20070724,MS,23.95,37.32,28.90,9.78,0.05,0.00,2007-07-24,2007-07-30,2
20070717,MS,21.85,32.45,35.88,9.78,0.05,0.00,2007-07-17,2007-07-23,2
20070710,MS,17.01,29.76,38.10,10.62,4.50,0.00,2007-07-10,2007-07-16,2
20070703,MS,0.00,6.40,34.97,21.80,34.14,2.69,2007-07-03,2007-07-09,2
20070626,MS,0.00,6.40,33.28,21.04,32.59,6.69,2007-06-26,2007-07-02,2
20070619,MS,0.00,1.25,30.93,22.16,26.85,18.82,2007-06-19,2007-06-25,2
20070612,MS,0.00,1.59,28.95,31.44,29.46,8.56,2007-06-12,2007-06-18,2
20070605,MS,0.00,1.59,31.45,28.94,38.02,0.00,2007-06-05,2007-06-11,2
20070529,MS,0.00,3.70,29.33,28.94,38.02,0.00,2007-05-29,2007-06-04,2
20070522,MS,0.00,3.70,29.33,28.94,38.02,0.00,2007-05-22,2007-05-28,2
20070515,MS,0.00,3.70,29.36,31.84,35.10,0.00,2007-05-15,2007-05-21,2
20070508,MS,0.00,1.05,31.74,40.62,26.60,0.00,2007-05-08,2007-05-14,2
20070501,MS,0.00,1.05,33.43,65.52,0.00,0.00,2007-05-01,2007-05-07,2
20070424,MS,0.00,7.79,48.64,43.56,0.00,0.00,2007-04-24,2007-04-30,2
20070417,MS,0.00,25.31,39.19,35.49,0.00,0.00,2007-04-17,2007-04-23,2
20070410,MS,0.00,4.80,63.74,30.68,0.78,0.00,2007-04-10,2007-04-16,2
20070403,MS,0.00,6.94,83.62,8.65,0.78,0.00,2007-04-03,2007-04-09,2
20070327,MS,0.05,37.91,61.53,0.52,0.00,0.00,2007-03-27,2007-04-02,2
20070320,MS,0.05,56.26,43.69,0.00,0.00,0.00,2007-03-20,2007-03-26,2
20070313,MS,0.83,66.56,32.61,0.00,0.00,0.00,2007-03-13,2007-03-19,2
20070306,MS,39.12,60.88,0.00,0.00,0.00,0.00,2007-03-06,2007-03-12,2
20070227,MS,83.82,16.18,0.00,0.00,0.00,0.00,2007-02-27,2007-03-05,2
20070220,MS,100.00,0.00,0.00,0.00,0.00,0.00,2007-02-20,2007-02-26,2
20070213,MS,100.00,0.00,0.00,0.00,0.00,0.00,2007-02-13,2007-02-19,2
20070206,MS,100.00,0.00,0.00,0.00,0.00,0.00,2007-02-06,2007-02-12,2
20070130,MS,100.00,0.00,0.00,0.00,0.00,0.00,2007-01-30,2007-02-05,2
20070123,MS,100.00,0.00,0.00,0.00,0.00,0.00,2007-01-23,2007-01-29,2
20070116,MS,89.68,10.32,0.00,0.00,0.00,0.00,2007-01-16,2007-01-22,2
20070109,MS,100.00,0.00,0.00,0.00,0.00,0.00,2007-01-09,2007-01-15,2
20070102,MS,96.21,3.79,0.00,0.00,0.00,0.00,2007-01-02,2007-01-08,2
20061226,MS,96.34,3.66,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,2
20071225,NC,0.00,0.00,0.00,15.96,17.84,66.20,2007-12-25,2007-12-31,2
20071218,NC,0.00,0.00,0.00,15.96,17.84,66.20,2007-12-18,2007-12-24,2
20071211,NC,0.00,0.00,0.00,15.96,17.84,66.20,2007-12-11,2007-12-17,2
20071204,NC,0.00,0.00,0.47,17.65,25.65,56.23,2007-12-04,2007-12-10,2
20071127,NC,0.00,0.00,0.47,17.65,35.75,46.14,2007-11-27,2007-12-03,2
20071120,NC,0.00,0.00,5.60,25.91,26.60,41.90,2007-11-20,2007-11-26,2
20071113,NC,0.00,0.00,12.77,40.69,26.18,20.35,2007-11-13,2007-11-19,2
20071106,NC,0.00,0.00,20.73,35.95,26.38,16.93,2007-11-06,2007-11-12,2
20071030,NC,0.00,0.00,27.09,35.10,24.95,12.86,2007-10-30,2007-11-05,2
20071023,NC,0.00,0.00,0.00,15.24,28.24,56.53,2007-10-23,2007-10-29,2
20071016,NC,0.00,0.00,0.00,15.36,30.33,54.31,2007-10-16,2007-10-22,2
20071009,NC,0.00,0.00,7.24,13.33,40.72,38.72,2007-10-09,2007-10-15,2
20071002,NC,0.00,0.00,7.24,13.33,41.70,37.74,2007-10-02,2007-10-08,2
20070925,NC,0.00,0.00,7.24,17.67,71.05,4.04,2007-09-25,2007-10-01,2
20070918,NC,0.00,0.00,3.82,18.81,73.33,4.04,2007-09-18,2007-09-24,2
20070911,NC,0.00,0.00,3.82,18.34,70.25,7.59,2007-09-11,2007-09-17,2
20070904,NC,0.00,0.00,9.05,29.40,56.56,5.00,2007-09-04,2007-09-10,2
20070828,NC,0.00,0.00,24.80,44.80,20.73,9.68,2007-08-28,2007-09-03,2
20070821,NC,0.00,0.00,25.39,44.73,20.31,9.56,2007-08-21,2007-08-27,2
20070814,NC,0.00,10.15,28.50,49.04,12.31,0.00,2007-08-14,2007-08-20,2
20070807,NC,0.00,11.80,70.10,14.44,3.66,0.00,2007-08-07,2007-08-13,2
20070731,NC,0.00,11.80,68.38,16.73,3.08,0.00,2007-07-31,2007-08-06,2
20070724,NC,0.00,23.30,66.26,7.35,3.08,0.00,2007-07-24,2007-07-30,2
20070717,NC,1.03,22.30,66.24,7.35,3.08,0.00,2007-07-17,2007-07-23,2
20070710,NC,0.70,25.75,63.22,7.21,3.12,0.00,2007-07-10,2007-07-16,2
20070703,NC,0.64,46.09,43.15,7.01,3.12,0.00,2007-07-03,2007-07-09,2
20070626,NC,0.01,36.58,48.69,10.84,3.88,0.00,2007-06-26,2007-07-02,2
20070619,NC,7.40,43.43,34.45,9.42,5.30,0.00,2007-06-19,2007-06-25,2
20070612,NC,7.40,43.80,34.12,9.40,5.28,0.00,2007-06-12,2007-06-18,2
20070605,NC,7.40,43.80,37.19,6.86,4.75,0.00,2007-06-05,2007-06-11,2
