MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20050830,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-30,2005-09-05,2
20050823,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-23,2005-08-29,2
20050816,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-16,2005-08-22,2
20050809,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-09,2005-08-15,2
20050802,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-02,2005-08-08,2
20050726,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-26,2005-08-01,2
20050719,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-19,2005-07-25,2
20050712,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-12,2005-07-18,2
20050705,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-05,2005-07-11,2
20050628,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-28,2005-07-04,2
20050621,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-21,2005-06-27,2
20050614,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-14,2005-06-20,2
20050607,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-07,2005-06-13,2
20050531,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-31,2005-06-06,2
20050524,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-24,2005-05-30,2
20050517,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-17,2005-05-23,2
20050510,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-10,2005-05-16,2
20050503,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-03,2005-05-09,2
20050426,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-26,2005-05-02,2
20050419,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-19,2005-04-25,2
20050412,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-12,2005-04-18,2
20050405,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-05,2005-04-11,2
20050329,FL,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-29,2005-04-04,2
20050322,FL,92.16,7.84,0.00,0.00,0.00,0.00,2005-03-22,2005-03-28,2
20050315,FL,88.68,11.32,0.00,0.00,0.00,0.00,2005-03-15,2005-03-21,2
20050308,FL,71.74,28.26,0.00,0.00,0.00,0.00,2005-03-08,2005-03-14,2
20050301,FL,70.83,29.17,0.00,0.00,0.00,0.00,2005-03-01,2005-03-07,2
20050222,FL,60.80,39.20,0.00,0.00,0.00,0.00,2005-02-22,2005-02-28,2
20050215,FL,69.00,31.00,0.00,0.00,0.00,0.00,2005-02-15,2005-02-21,2
20050208,FL,79.54,20.46,0.00,0.00,0.00,0.00,2005-02-08,2005-02-14,2
20050201,FL,79.54,20.46,0.00,0.00,0.00,0.00,2005-02-01,2005-02-07,2
20050125,FL,84.75,15.25,0.00,0.00,0.00,0.00,2005-01-25,2005-01-31,2
20050118,FL,84.75,15.25,0.00,0.00,0.00,0.00,2005-01-18,2005-01-24,2
20050111,FL,84.75,15.25,0.00,0.00,0.00,0.00,2005-01-11,2005-01-17,2
20050104,FL,84.75,15.25,0.00,0.00,0.00,0.00,2005-01-04,2005-01-10,2
20041228,FL,84.75,15.25,0.00,0.00,0.00,0.00,2004-12-28,2005-01-03,2
20051227,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-12-27,2006-01-02,2
20051220,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-12-20,2005-12-26,2
20051213,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-12-13,2005-12-19,2
20051206,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-12-06,2005-12-12,2
20051129,GA,96.57,3.43,0.00,0.00,0.00,0.00,2005-11-29,2005-12-05,2
20051122,GA,36.30,63.70,0.00,0.00,0.00,0.00,2005-11-22,2005-11-28,2
20051115,GA,29.48,70.52,0.00,0.00,0.00,0.00,2005-11-15,2005-11-21,2
20051108,GA,88.83,10.31,0.86,0.00,0.00,0.00,2005-11-08,2005-11-14,2
20051101,GA,88.30,11.70,0.00,0.00,0.00,0.00,2005-11-01,2005-11-07,2
20051025,GA,93.64,6.36,0.00,0.00,0.00,0.00,2005-10-25,2005-10-31,2
20051018,GA,99.54,0.46,0.00,0.00,0.00,0.00,2005-10-18,2005-10-24,2
20051011,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-10-11,2005-10-17,2
20051004,GA,98.80,1.20,0.00,0.00,0.00,0.00,2005-10-04,2005-10-10,2
20050927,GA,88.88,11.12,0.00,0.00,0.00,0.00,2005-09-27,2005-10-03,2
20050920,GA,95.99,4.01,0.00,0.00,0.00,0.00,2005-09-20,2005-09-26,2
20050913,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-09-13,2005-09-19,2
20050906,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-09-06,2005-09-12,2
20050830,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-30,2005-09-05,2
20050823,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-23,2005-08-29,2
20050816,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-16,2005-08-22,2
20050809,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-09,2005-08-15,2
20050802,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-02,2005-08-08,2
20050726,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-26,2005-08-01,2
20050719,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-19,2005-07-25,2
20050712,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-12,2005-07-18,2
20050705,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-05,2005-07-11,2
20050628,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-28,2005-07-04,2
20050621,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-21,2005-06-27,2
20050614,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-14,2005-06-20,2
20050607,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-07,2005-06-13,2
20050531,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-31,2005-06-06,2
20050524,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-24,2005-05-30,2
20050517,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-17,2005-05-23,2
20050510,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-10,2005-05-16,2
20050503,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-03,2005-05-09,2
20050426,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-26,2005-05-02,2
20050419,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-19,2005-04-25,2
20050412,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-12,2005-04-18,2
20050405,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-05,2005-04-11,2
20050329,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-29,2005-04-04,2
20050322,GA,98.91,1.09,0.00,0.00,0.00,0.00,2005-03-22,2005-03-28,2
20050315,GA,96.42,3.58,0.00,0.00,0.00,0.00,2005-03-15,2005-03-21,2
20050308,GA,97.51,2.49,0.00,0.00,0.00,0.00,2005-03-08,2005-03-14,2
20050301,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-01,2005-03-07,2
20050222,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-22,2005-02-28,2
20050215,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-15,2005-02-21,2
20050208,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-08,2005-02-14,2
20050201,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-01,2005-02-07,2
20050125,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-25,2005-01-31,2
20050118,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-18,2005-01-24,2
20050111,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-11,2005-01-17,2
20050104,GA,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-04,2005-01-10,2
20041228,GA,100.00,0.00,0.00,0.00,0.00,0.00,2004-12-28,2005-01-03,2
20051227,LA,45.67,39.20,8.85,5.02,1.26,0.00,2005-12-27,2006-01-02,2
20051220,LA,45.67,39.20,8.85,5.02,1.26,0.00,2005-12-20,2005-12-26,2
20051213,LA,17.45,31.31,44.34,5.68,1.23,0.00,2005-12-13,2005-12-19,2
20051206,LA,17.45,38.00,43.25,1.30,0.00,0.00,2005-12-06,2005-12-12,2
20051129,LA,17.45,49.55,32.40,0.60,0.00,0.00,2005-11-29,2005-12-05,2
20051122,LA,5.36,61.24,32.80,0.60,0.00,0.00,2005-11-22,2005-11-28,2
20051115,LA,5.36,34.39,60.25,0.00,0.00,0.00,2005-11-15,2005-11-21,2
20051108,LA,0.07,41.93,58.00,0.00,0.00,0.00,2005-11-08,2005-11-14,2
20051101,LA,26.57,58.91,14.52,0.00,0.00,0.00,2005-11-01,2005-11-07,2
20051025,LA,48.93,51.07,0.00,0.00,0.00,0.00,2005-10-25,2005-10-31,2
20051018,LA,97.96,2.04,0.00,0.00,0.00,0.00,2005-10-18,2005-10-24,2
20051011,LA,98.03,1.97,0.00,0.00,0.00,0.00,2005-10-11,2005-10-17,2
20051004,LA,98.92,1.08,0.00,0.00,0.00,0.00,2005-10-04,2005-10-10,2
20050927,LA,98.92,1.08,0.00,0.00,0.00,0.00,2005-09-27,2005-10-03,2
20050920,LA,29.30,12.99,39.30,18.41,0.00,0.00,2005-09-20,2005-09-26,2
20050913,LA,36.54,9.62,50.85,2.99,0.00,0.00,2005-09-13,2005-09-19,2
20050906,LA,56.16,35.84,5.26,2.74,0.00,0.00,2005-09-06,2005-09-12,2
20050830,LA,55.77,36.24,5.26,2.74,0.00,0.00,2005-08-30,2005-09-05,2
20050823,LA,49.42,42.05,5.80,2.74,0.00,0.00,2005-08-23,2005-08-29,2
20050816,LA,40.20,51.92,5.15,2.73,0.00,0.00,2005-08-16,2005-08-22,2
20050809,LA,36.30,53.46,7.07,3.15,0.03,0.00,2005-08-09,2005-08-15,2
20050802,LA,55.05,33.46,7.82,3.64,0.03,0.00,2005-08-02,2005-08-08,2
20050726,LA,54.29,34.22,7.78,2.07,1.64,0.00,2005-07-26,2005-08-01,2
20050719,LA,56.44,27.71,12.14,2.07,1.64,0.00,2005-07-19,2005-07-25,2
20050712,LA,56.44,27.71,12.14,2.07,1.64,0.00,2005-07-12,2005-07-18,2
20050705,LA,50.65,23.97,21.44,3.20,0.73,0.00,2005-07-05,2005-07-11,2
20050628,LA,30.73,26.51,37.83,4.00,0.94,0.00,2005-06-28,2005-07-04,2
20050621,LA,50.33,23.23,24.88,1.56,0.00,0.00,2005-06-21,2005-06-27,2
20050614,LA,34.98,26.44,36.93,1.65,0.00,0.00,2005-06-14,2005-06-20,2
20050607,LA,34.96,17.07,47.87,0.10,0.00,0.00,2005-06-07,2005-06-13,2
20050531,LA,34.96,26.65,38.39,0.00,0.00,0.00,2005-05-31,2005-06-06,2
20050524,LA,10.97,56.64,32.39,0.00,0.00,0.00,2005-05-24,2005-05-30,2
20050517,LA,10.97,67.62,21.42,0.00,0.00,0.00,2005-05-17,2005-05-23,2
20050510,LA,14.81,85.19,0.00,0.00,0.00,0.00,2005-05-10,2005-05-16,2
20050503,LA,33.77,66.23,0.00,0.00,0.00,0.00,2005-05-03,2005-05-09,2
20050426,LA,48.14,51.86,0.00,0.00,0.00,0.00,2005-04-26,2005-05-02,2
20050419,LA,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-19,2005-04-25,2
20050412,LA,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-12,2005-04-18,2
20050405,LA,93.72,6.28,0.00,0.00,0.00,0.00,2005-04-05,2005-04-11,2
20050329,LA,95.05,4.95,0.00,0.00,0.00,0.00,2005-03-29,2005-04-04,2
20050322,LA,95.05,4.95,0.00,0.00,0.00,0.00,2005-03-22,2005-03-28,2
20050315,LA,99.78,0.22,0.00,0.00,0.00,0.00,2005-03-15,2005-03-21,2
20050308,LA,99.95,0.05,0.00,0.00,0.00,0.00,2005-03-08,2005-03-14,2
20050301,LA,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-01,2005-03-07,2
20050222,LA,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-22,2005-02-28,2
20050215,LA,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-15,2005-02-21,2
20050208,LA,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-08,2005-02-14,2
20050201,LA,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-01,2005-02-07,2
20050125,LA,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-25,2005-01-31,2
20050118,LA,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-18,2005-01-24,2
20050111,LA,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-11,2005-01-17,2
20050104,LA,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-04,2005-01-10,2
20041228,LA,100.00,0.00,0.00,0.00,0.00,0.00,2004-12-28,2005-01-03,2
20051227,MS,80.65,11.09,8.26,0.00,0.00,0.00,2005-12-27,2006-01-02,2
20051220,MS,77.21,14.54,8.26,0.00,0.00,0.00,2005-12-20,2005-12-26,2
20051213,MS,48.52,36.22,15.26,0.00,0.00,0.00,2005-12-13,2005-12-19,2
20051206,MS,48.52,36.22,15.26,0.00,0.00,0.00,2005-12-06,2005-12-12,2
20051129,MS,48.41,41.16,10.43,0.00,0.00,0.00,2005-11-29,2005-12-05,2
20051122,MS,19.00,70.57,10.43,0.00,0.00,0.00,2005-11-22,2005-11-28,2
20051115,MS,2.08,71.76,26.16,0.00,0.00,0.00,2005-11-15,2005-11-21,2
20051108,MS,2.37,53.06,44.57,0.00,0.00,0.00,2005-11-08,2005-11-14,2
20051101,MS,7.72,92.28,0.00,0.00,0.00,0.00,2005-11-01,2005-11-07,2
20051025,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-10-25,2005-10-31,2
20051018,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-10-18,2005-10-24,2
20051011,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-10-11,2005-10-17,2
20051004,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-10-04,2005-10-10,2
20050927,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-09-27,2005-10-03,2
20050920,MS,86.46,5.86,7.68,0.00,0.00,0.00,2005-09-20,2005-09-26,2
20050913,MS,86.47,5.50,8.03,0.00,0.00,0.00,2005-09-13,2005-09-19,2
20050906,MS,86.50,5.56,7.94,0.00,0.00,0.00,2005-09-06,2005-09-12,2
20050830,MS,86.27,4.88,8.84,0.00,0.00,0.00,2005-08-30,2005-09-05,2
20050823,MS,49.33,27.57,11.60,11.50,0.00,0.00,2005-08-23,2005-08-29,2
20050816,MS,61.11,24.97,6.49,7.44,0.00,0.00,2005-08-16,2005-08-22,2
20050809,MS,66.71,23.51,5.65,4.12,0.00,0.00,2005-08-09,2005-08-15,2
20050802,MS,69.51,19.46,6.87,4.16,0.00,0.00,2005-08-02,2005-08-08,2
20050726,MS,68.03,20.95,6.85,4.18,0.00,0.00,2005-07-26,2005-08-01,2
20050719,MS,79.84,8.98,7.09,4.09,0.00,0.00,2005-07-19,2005-07-25,2
20050712,MS,77.87,10.94,7.09,4.09,0.00,0.00,2005-07-12,2005-07-18,2
20050705,MS,68.04,12.23,8.78,10.95,0.00,0.00,2005-07-05,2005-07-11,2
20050628,MS,60.35,24.52,10.53,4.60,0.00,0.00,2005-06-28,2005-07-04,2
20050621,MS,70.02,15.19,14.74,0.06,0.00,0.00,2005-06-21,2005-06-27,2
20050614,MS,67.46,25.64,6.80,0.10,0.00,0.00,2005-06-14,2005-06-20,2
20050607,MS,58.52,27.69,13.74,0.05,0.00,0.00,2005-06-07,2005-06-13,2
20050531,MS,72.33,18.58,9.09,0.00,0.00,0.00,2005-05-31,2005-06-06,2
20050524,MS,61.33,37.78,0.89,0.00,0.00,0.00,2005-05-24,2005-05-30,2
20050517,MS,78.46,21.40,0.14,0.00,0.00,0.00,2005-05-17,2005-05-23,2
20050510,MS,72.63,27.37,0.00,0.00,0.00,0.00,2005-05-10,2005-05-16,2
20050503,MS,99.76,0.24,0.00,0.00,0.00,0.00,2005-05-03,2005-05-09,2
20050426,MS,97.91,2.09,0.00,0.00,0.00,0.00,2005-04-26,2005-05-02,2
20050419,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-19,2005-04-25,2
20050412,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-12,2005-04-18,2
20050405,MS,97.39,2.61,0.00,0.00,0.00,0.00,2005-04-05,2005-04-11,2
20050329,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-29,2005-04-04,2
20050322,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-22,2005-03-28,2
20050315,MS,91.85,8.15,0.00,0.00,0.00,0.00,2005-03-15,2005-03-21,2
20050308,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-08,2005-03-14,2
20050301,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-01,2005-03-07,2
20050222,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-22,2005-02-28,2
20050215,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-15,2005-02-21,2
20050208,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-08,2005-02-14,2
20050201,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-01,2005-02-07,2
20050125,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-25,2005-01-31,2
20050118,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-18,2005-01-24,2
20050111,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-11,2005-01-17,2
20050104,MS,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-04,2005-01-10,2
20041228,MS,100.00,0.00,0.00,0.00,0.00,0.00,2004-12-28,2005-01-03,2
20051227,NC,80.83,16.30,2.87,0.00,0.00,0.00,2005-12-27,2006-01-02,2
20051220,NC,79.82,17.31,2.87,0.00,0.00,0.00,2005-12-20,2005-12-26,2
20051213,NC,68.82,27.61,3.57,0.00,0.00,0.00,2005-12-13,2005-12-19,2
20051206,NC,55.91,40.52,3.57,0.00,0.00,0.00,2005-12-06,2005-12-12,2
20051129,NC,48.88,35.40,11.43,4.29,0.00,0.00,2005-11-29,2005-12-05,2
20051122,NC,39.71,37.92,14.70,7.67,0.00,0.00,2005-11-22,2005-11-28,2
20051115,NC,28.87,46.79,15.56,8.78,0.00,0.00,2005-11-15,2005-11-21,2
20051108,NC,35.01,41.71,15.28,8.01,0.00,0.00,2005-11-08,2005-11-14,2
20051101,NC,39.31,37.52,14.69,8.48,0.00,0.00,2005-11-01,2005-11-07,2
20051025,NC,57.02,31.12,11.86,0.00,0.00,0.00,2005-10-25,2005-10-31,2
20051018,NC,65.96,22.18,11.86,0.00,0.00,0.00,2005-10-18,2005-10-24,2
20051011,NC,70.89,17.25,11.86,0.00,0.00,0.00,2005-10-11,2005-10-17,2
20051004,NC,26.62,24.53,28.15,20.70,0.00,0.00,2005-10-04,2005-10-10,2
20050927,NC,36.21,35.09,28.70,0.00,0.00,0.00,2005-09-27,2005-10-03,2
20050920,NC,37.01,40.03,22.96,0.00,0.00,0.00,2005-09-20,2005-09-26,2
20050913,NC,39.03,60.97,0.00,0.00,0.00,0.00,2005-09-13,2005-09-19,2
20050906,NC,53.78,46.22,0.00,0.00,0.00,0.00,2005-09-06,2005-09-12,2
20050830,NC,91.60,8.40,0.00,0.00,0.00,0.00,2005-08-30,2005-09-05,2
20050823,NC,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-23,2005-08-29,2
20050816,NC,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-16,2005-08-22,2
20050809,NC,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-09,2005-08-15,2
20050802,NC,98.48,1.52,0.00,0.00,0.00,0.00,2005-08-02,2005-08-08,2
20050726,NC,93.36,6.64,0.00,0.00,0.00,0.00,2005-07-26,2005-08-01,2
20050719,NC,93.36,6.64,0.00,0.00,0.00,0.00,2005-07-19,2005-07-25,2
20050712,NC,93.36,6.64,0.00,0.00,0.00,0.00,2005-07-12,2005-07-18,2
20050705,NC,87.95,9.40,2.65,0.00,0.00,0.00,2005-07-05,2005-07-11,2
20050628,NC,78.41,21.59,0.00,0.00,0.00,0.00,2005-06-28,2005-07-04,2
20050621,NC,66.73,33.27,0.00,0.00,0.00,0.00,2005-06-21,2005-06-27,2
20050614,NC,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-14,2005-06-20,2
20050607,NC,82.38,17.62,0.00,0.00,0.00,0.00,2005-06-07,2005-06-13,2
