MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20130108,FL,53.45,43.42,3.12,0.00,0.00,0.00,2013-01-08,2013-01-14,2
20130101,FL,56.86,40.01,3.12,0.00,0.00,0.00,2013-01-01,2013-01-07,2
20131231,GA,92.36,7.64,0.00,0.00,0.00,0.00,2013-12-31,2014-01-06,2
20131224,GA,71.62,28.38,0.00,0.00,0.00,0.00,2013-12-24,2013-12-30,2
20131217,GA,50.13,49.87,0.00,0.00,0.00,0.00,2013-12-17,2013-12-23,2
20131210,GA,50.21,49.79,0.00,0.00,0.00,0.00,2013-12-10,2013-12-16,2
20131203,GA,47.67,52.33,0.00,0.00,0.00,0.00,2013-12-03,2013-12-09,2
20131126,GA,48.42,51.58,0.00,0.00,0.00,0.00,2013-11-26,2013-12-02,2
20131119,GA,47.02,52.98,0.00,0.00,0.00,0.00,2013-11-19,2013-11-25,2
20131112,GA,63.63,36.37,0.00,0.00,0.00,0.00,2013-11-12,2013-11-18,2
20131105,GA,70.98,29.02,0.00,0.00,0.00,0.00,2013-11-05,2013-11-11,2
20131029,GA,74.05,25.95,0.00,0.00,0.00,0.00,2013-10-29,2013-11-04,2
20131022,GA,79.40,20.60,0.00,0.00,0.00,0.00,2013-10-22,2013-10-28,2
20131015,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-10-15,2013-10-21,2
20131008,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-10-08,2013-10-14,2
20131001,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-10-01,2013-10-07,2
20130924,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-24,2013-09-30,2
20130917,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-17,2013-09-23,2
20130910,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-10,2013-09-16,2
20130903,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-03,2013-09-09,2
20130827,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-27,2013-09-02,2
20130820,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-20,2013-08-26,2
20130813,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-13,2013-08-19,2
20130806,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-06,2013-08-12,2
20130730,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-30,2013-08-05,2
20130723,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-23,2013-07-29,2
20130716,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-16,2013-07-22,2
20130709,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-09,2013-07-15,2
20130702,GA,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-02,2013-07-08,2
20130625,GA,93.74,6.26,0.00,0.00,0.00,0.00,2013-06-25,2013-07-01,2
20130618,GA,96.58,3.42,0.00,0.00,0.00,0.00,2013-06-18,2013-06-24,2
20130611,GA,98.57,1.43,0.00,0.00,0.00,0.00,2013-06-11,2013-06-17,2
20130604,GA,94.90,5.10,0.00,0.00,0.00,0.00,2013-06-04,2013-06-10,2
20130528,GA,97.17,2.83,0.00,0.00,0.00,0.00,2013-05-28,2013-06-03,2
20130521,GA,99.25,0.75,0.00,0.00,0.00,0.00,2013-05-21,2013-05-27,2
20130514,GA,99.25,0.75,0.00,0.00,0.00,0.00,2013-05-14,2013-05-20,2
20130507,GA,99.25,0.75,0.00,0.00,0.00,0.00,2013-05-07,2013-05-13,2
20130430,GA,95.58,3.04,1.38,0.00,0.00,0.00,2013-04-30,2013-05-06,2
20130423,GA,92.24,5.85,1.91,0.00,0.00,0.00,2013-04-23,2013-04-29,2
20130416,GA,90.49,7.45,2.06,0.00,0.00,0.00,2013-04-16,2013-04-22,2
20130409,GA,80.76,15.46,3.78,0.00,0.00,0.00,2013-04-09,2013-04-15,2
20130402,GA,68.19,15.39,16.42,0.00,0.00,0.00,2013-04-02,2013-04-08,2
20130326,GA,68.19,15.39,16.42,0.00,0.00,0.00,2013-03-26,2013-04-01,2
20130319,GA,20.72,46.69,16.16,16.43,0.00,0.00,2013-03-19,2013-03-25,2
20130312,GA,19.54,44.05,18.76,17.64,0.00,0.00,2013-03-12,2013-03-18,2
20130305,GA,17.36,42.26,22.08,18.29,0.00,0.00,2013-03-05,2013-03-11,2
20130226,GA,16.91,28.92,28.57,25.60,0.00,0.00,2013-02-26,2013-03-04,2
20130219,GA,14.05,4.71,22.55,31.51,27.18,0.00,2013-02-19,2013-02-25,2
20130212,GA,13.71,4.44,11.84,37.94,32.07,0.00,2013-02-12,2013-02-18,2
20130205,GA,13.04,4.08,3.84,32.20,34.85,11.99,2013-02-05,2013-02-11,2
20130129,GA,8.30,5.13,4.12,38.87,31.58,11.99,2013-01-29,2013-02-04,2
20130122,GA,8.12,4.37,26.21,26.72,23.94,10.64,2013-01-22,2013-01-28,2
20130115,GA,6.19,2.57,28.72,27.14,24.75,10.64,2013-01-15,2013-01-21,2
20130108,GA,2.36,10.42,23.53,27.07,26.36,10.25,2013-01-08,2013-01-14,2
20130101,GA,1.63,8.88,24.62,27.91,26.71,10.25,2013-01-01,2013-01-07,2
20131231,LA,87.36,12.64,0.00,0.00,0.00,0.00,2013-12-31,2014-01-06,2
20131224,LA,91.60,8.40,0.00,0.00,0.00,0.00,2013-12-24,2013-12-30,2
20131217,LA,91.60,8.40,0.00,0.00,0.00,0.00,2013-12-17,2013-12-23,2
20131210,LA,91.60,8.40,0.00,0.00,0.00,0.00,2013-12-10,2013-12-16,2
20131203,LA,89.07,10.93,0.00,0.00,0.00,0.00,2013-12-03,2013-12-09,2
20131126,LA,80.56,19.44,0.00,0.00,0.00,0.00,2013-11-26,2013-12-02,2
20131119,LA,55.39,44.61,0.00,0.00,0.00,0.00,2013-11-19,2013-11-25,2
20131112,LA,55.39,44.61,0.00,0.00,0.00,0.00,2013-11-12,2013-11-18,2
20131105,LA,55.40,44.60,0.00,0.00,0.00,0.00,2013-11-05,2013-11-11,2
20131029,LA,44.37,19.26,35.39,0.98,0.00,0.00,2013-10-29,2013-11-04,2
20131022,LA,44.37,19.26,35.39,0.98,0.00,0.00,2013-10-22,2013-10-28,2
20131015,LA,43.62,20.01,35.39,0.98,0.00,0.00,2013-10-15,2013-10-21,2
20131008,LA,38.66,19.66,27.35,14.33,0.00,0.00,2013-10-08,2013-10-14,2
20131001,LA,32.46,21.18,32.02,12.35,1.98,0.00,2013-10-01,2013-10-07,2
20130924,LA,27.34,18.32,25.67,28.50,0.17,0.00,2013-09-24,2013-09-30,2
20130917,LA,1.16,27.13,15.96,33.73,22.01,0.00,2013-09-17,2013-09-23,2
20130910,LA,22.06,18.17,14.78,36.62,8.37,0.00,2013-09-10,2013-09-16,2
20130903,LA,22.08,20.42,14.77,42.73,0.00,0.00,2013-09-03,2013-09-09,2
20130827,LA,24.53,20.53,19.81,35.12,0.00,0.00,2013-08-27,2013-09-02,2
20130820,LA,19.31,39.88,37.22,3.59,0.00,0.00,2013-08-20,2013-08-26,2
20130813,LA,9.14,55.47,34.92,0.47,0.00,0.00,2013-08-13,2013-08-19,2
20130806,LA,33.11,46.22,20.66,0.00,0.00,0.00,2013-08-06,2013-08-12,2
20130730,LA,35.06,44.86,20.07,0.00,0.00,0.00,2013-07-30,2013-08-05,2
20130723,LA,35.55,49.56,14.89,0.00,0.00,0.00,2013-07-23,2013-07-29,2
20130716,LA,68.92,30.72,0.36,0.00,0.00,0.00,2013-07-16,2013-07-22,2
20130709,LA,89.33,10.41,0.26,0.00,0.00,0.00,2013-07-09,2013-07-15,2
20130702,LA,91.32,8.68,0.00,0.00,0.00,0.00,2013-07-02,2013-07-08,2
20130625,LA,97.24,2.76,0.00,0.00,0.00,0.00,2013-06-25,2013-07-01,2
20130618,LA,91.22,6.67,2.11,0.00,0.00,0.00,2013-06-18,2013-06-24,2
20130611,LA,91.22,6.67,2.11,0.00,0.00,0.00,2013-06-11,2013-06-17,2
20130604,LA,87.87,9.49,2.64,0.00,0.00,0.00,2013-06-04,2013-06-10,2
20130528,LA,87.78,9.58,2.64,0.00,0.00,0.00,2013-05-28,2013-06-03,2
20130521,LA,87.78,9.74,2.48,0.00,0.00,0.00,2013-05-21,2013-05-27,2
20130514,LA,87.77,9.75,2.48,0.00,0.00,0.00,2013-05-14,2013-05-20,2
20130507,LA,93.41,6.59,0.00,0.00,0.00,0.00,2013-05-07,2013-05-13,2
20130430,LA,93.41,6.59,0.00,0.00,0.00,0.00,2013-04-30,2013-05-06,2
20130423,LA,93.41,6.59,0.00,0.00,0.00,0.00,2013-04-23,2013-04-29,2
20130416,LA,89.00,10.98,0.02,0.00,0.00,0.00,2013-04-16,2013-04-22,2
20130409,LA,72.82,26.99,0.19,0.00,0.00,0.00,2013-04-09,2013-04-15,2
20130402,LA,69.45,30.35,0.19,0.00,0.00,0.00,2013-04-02,2013-04-08,2
20130326,LA,71.61,28.14,0.25,0.00,0.00,0.00,2013-03-26,2013-04-01,2
20130319,LA,84.35,15.40,0.25,0.00,0.00,0.00,2013-03-19,2013-03-25,2
20130312,LA,97.83,2.17,0.00,0.00,0.00,0.00,2013-03-12,2013-03-18,2
20130305,LA,97.83,2.17,0.00,0.00,0.00,0.00,2013-03-05,2013-03-11,2
20130226,LA,94.75,5.25,0.00,0.00,0.00,0.00,2013-02-26,2013-03-04,2
20130219,LA,95.20,4.80,0.00,0.00,0.00,0.00,2013-02-19,2013-02-25,2
20130212,LA,94.87,5.13,0.00,0.00,0.00,0.00,2013-02-12,2013-02-18,2
20130205,LA,94.43,5.56,0.01,0.00,0.00,0.00,2013-02-05,2013-02-11,2
20130129,LA,83.09,16.90,0.01,0.00,0.00,0.00,2013-01-29,2013-02-04,2
20130122,LA,83.09,16.90,0.01,0.00,0.00,0.00,2013-01-22,2013-01-28,2
20130115,LA,83.09,16.90,0.01,0.00,0.00,0.00,2013-01-15,2013-01-21,2
20130108,LA,81.70,18.29,0.01,0.00,0.00,0.00,2013-01-08,2013-01-14,2
20130101,LA,56.27,42.54,1.20,0.00,0.00,0.00,2013-01-01,2013-01-07,2
20131231,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-12-31,2014-01-06,2
20131224,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-12-24,2013-12-30,2
20131217,MS,91.71,8.29,0.00,0.00,0.00,0.00,2013-12-17,2013-12-23,2
20131210,MS,98.02,1.98,0.00,0.00,0.00,0.00,2013-12-10,2013-12-16,2
20131203,MS,92.44,7.56,0.00,0.00,0.00,0.00,2013-12-03,2013-12-09,2
20131126,MS,84.36,15.64,0.00,0.00,0.00,0.00,2013-11-26,2013-12-02,2
20131119,MS,45.72,45.77,8.51,0.00,0.00,0.00,2013-11-19,2013-11-25,2
20131112,MS,45.72,45.77,8.51,0.00,0.00,0.00,2013-11-12,2013-11-18,2
20131105,MS,45.75,45.74,8.51,0.00,0.00,0.00,2013-11-05,2013-11-11,2
20131029,MS,44.64,37.70,15.68,1.98,0.00,0.00,2013-10-29,2013-11-04,2
20131022,MS,47.38,32.43,18.21,1.98,0.00,0.00,2013-10-22,2013-10-28,2
20131015,MS,47.46,31.02,19.55,1.98,0.00,0.00,2013-10-15,2013-10-21,2
20131008,MS,46.54,31.71,17.93,3.82,0.00,0.00,2013-10-08,2013-10-14,2
20131001,MS,46.29,31.95,17.15,4.27,0.34,0.00,2013-10-01,2013-10-07,2
20130924,MS,36.57,32.87,22.28,8.29,0.00,0.00,2013-09-24,2013-09-30,2
20130917,MS,10.06,37.19,25.11,26.42,1.22,0.00,2013-09-17,2013-09-23,2
20130910,MS,33.74,37.43,12.43,16.40,0.00,0.00,2013-09-10,2013-09-16,2
20130903,MS,53.30,23.60,12.91,10.20,0.00,0.00,2013-09-03,2013-09-09,2
20130827,MS,55.15,24.84,9.87,10.13,0.00,0.00,2013-08-27,2013-09-02,2
20130820,MS,54.68,40.00,5.32,0.00,0.00,0.00,2013-08-20,2013-08-26,2
20130813,MS,53.35,41.33,5.32,0.00,0.00,0.00,2013-08-13,2013-08-19,2
20130806,MS,48.02,46.65,5.32,0.00,0.00,0.00,2013-08-06,2013-08-12,2
20130730,MS,48.18,46.50,5.32,0.00,0.00,0.00,2013-07-30,2013-08-05,2
20130723,MS,48.18,48.36,3.46,0.00,0.00,0.00,2013-07-23,2013-07-29,2
20130716,MS,87.65,12.35,0.00,0.00,0.00,0.00,2013-07-16,2013-07-22,2
20130709,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-09,2013-07-15,2
20130702,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-02,2013-07-08,2
20130625,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-25,2013-07-01,2
20130618,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-18,2013-06-24,2
20130611,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-11,2013-06-17,2
20130604,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-04,2013-06-10,2
20130528,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-28,2013-06-03,2
20130521,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-21,2013-05-27,2
20130514,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-14,2013-05-20,2
20130507,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-07,2013-05-13,2
20130430,MS,99.10,0.90,0.00,0.00,0.00,0.00,2013-04-30,2013-05-06,2
20130423,MS,99.10,0.90,0.00,0.00,0.00,0.00,2013-04-23,2013-04-29,2
20130416,MS,97.33,2.67,0.00,0.00,0.00,0.00,2013-04-16,2013-04-22,2
20130409,MS,96.86,3.14,0.00,0.00,0.00,0.00,2013-04-09,2013-04-15,2
20130402,MS,95.58,4.42,0.00,0.00,0.00,0.00,2013-04-02,2013-04-08,2
20130326,MS,99.87,0.13,0.00,0.00,0.00,0.00,2013-03-26,2013-04-01,2
20130319,MS,99.87,0.13,0.00,0.00,0.00,0.00,2013-03-19,2013-03-25,2
20130312,MS,99.98,0.02,0.00,0.00,0.00,0.00,2013-03-12,2013-03-18,2
20130305,MS,100.00,0.00,0.00,0.00,0.00,0.00,2013-03-05,2013-03-11,2
20130226,MS,99.98,0.02,0.00,0.00,0.00,0.00,2013-02-26,2013-03-04,2
20130219,MS,94.29,3.56,2.16,0.00,0.00,0.00,2013-02-19,2013-02-25,2
20130212,MS,94.29,3.56,2.16,0.00,0.00,0.00,2013-02-12,2013-02-18,2
20130205,MS,91.72,6.12,2.16,0.00,0.00,0.00,2013-02-05,2013-02-11,2
20130129,MS,91.61,8.39,0.00,0.00,0.00,0.00,2013-01-29,2013-02-04,2
20130122,MS,91.61,8.39,0.00,0.00,0.00,0.00,2013-01-22,2013-01-28,2
20130115,MS,90.62,9.38,0.00,0.00,0.00,0.00,2013-01-15,2013-01-21,2
20130108,MS,75.64,24.36,0.00,0.00,0.00,0.00,2013-01-08,2013-01-14,2
20130101,MS,73.38,26.62,0.00,0.00,0.00,0.00,2013-01-01,2013-01-07,2
20131231,NC,94.47,5.53,0.00,0.00,0.00,0.00,2013-12-31,2014-01-06,2
20131224,NC,52.69,47.31,0.00,0.00,0.00,0.00,2013-12-24,2013-12-30,2
20131217,NC,48.40,51.60,0.00,0.00,0.00,0.00,2013-12-17,2013-12-23,2
20131210,NC,42.79,57.21,0.00,0.00,0.00,0.00,2013-12-10,2013-12-16,2
20131203,NC,42.79,57.21,0.00,0.00,0.00,0.00,2013-12-03,2013-12-09,2
20131126,NC,24.88,75.12,0.00,0.00,0.00,0.00,2013-11-26,2013-12-02,2
20131119,NC,24.88,75.12,0.00,0.00,0.00,0.00,2013-11-19,2013-11-25,2
20131112,NC,60.25,39.75,0.00,0.00,0.00,0.00,2013-11-12,2013-11-18,2
20131105,NC,60.27,39.73,0.00,0.00,0.00,0.00,2013-11-05,2013-11-11,2
20131029,NC,62.36,37.64,0.00,0.00,0.00,0.00,2013-10-29,2013-11-04,2
20131022,NC,92.24,7.76,0.00,0.00,0.00,0.00,2013-10-22,2013-10-28,2
20131015,NC,96.14,3.86,0.00,0.00,0.00,0.00,2013-10-15,2013-10-21,2
20131008,NC,77.81,22.19,0.00,0.00,0.00,0.00,2013-10-08,2013-10-14,2
20131001,NC,77.81,22.19,0.00,0.00,0.00,0.00,2013-10-01,2013-10-07,2
20130924,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-24,2013-09-30,2
20130917,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-17,2013-09-23,2
20130910,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-10,2013-09-16,2
20130903,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-03,2013-09-09,2
20130827,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-27,2013-09-02,2
20130820,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-20,2013-08-26,2
20130813,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-13,2013-08-19,2
20130806,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-06,2013-08-12,2
20130730,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-30,2013-08-05,2
20130723,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-23,2013-07-29,2
20130716,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-16,2013-07-22,2
20130709,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-09,2013-07-15,2
20130702,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-02,2013-07-08,2
20130625,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-25,2013-07-01,2
20130618,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-18,2013-06-24,2
20130611,NC,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-11,2013-06-17,2
