MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20120313,AL,55.14,12.11,10.70,10.01,9.37,2.67,2012-03-13,2012-03-19,2
20120306,AL,55.14,13.24,12.08,7.50,9.37,2.67,2012-03-06,2012-03-12,2
20120228,AL,55.14,13.24,11.44,8.02,8.86,3.30,2012-02-28,2012-03-05,2
20120221,AL,55.14,9.59,10.97,12.14,8.86,3.30,2012-02-21,2012-02-27,2
20120214,AL,50.07,8.80,10.20,11.48,13.72,5.74,2012-02-14,2012-02-20,2
20120207,AL,52.82,12.19,13.01,14.01,6.14,1.83,2012-02-07,2012-02-13,2
20120131,AL,55.62,9.39,13.20,13.82,6.14,1.83,2012-01-31,2012-02-06,2
20120124,AL,52.94,12.07,13.20,13.82,6.14,1.83,2012-01-24,2012-01-30,2
20120117,AL,45.48,8.88,13.68,14.19,14.53,3.25,2012-01-17,2012-01-23,2
20120110,AL,39.32,11.04,21.67,13.50,14.47,0.00,2012-01-10,2012-01-16,2
20120103,AL,39.32,11.04,21.67,13.50,14.47,0.00,2012-01-03,2012-01-09,2
20111227,AL,39.32,11.04,21.67,13.50,14.47,0.00,2011-12-27,2012-01-02,2
20121225,FL,56.86,40.01,3.12,0.00,0.00,0.00,2012-12-25,2012-12-31,2
20121218,FL,63.89,32.98,3.12,0.00,0.00,0.00,2012-12-18,2012-12-24,2
20121211,FL,63.89,32.98,3.12,0.00,0.00,0.00,2012-12-11,2012-12-17,2
20121204,FL,52.72,44.15,3.12,0.00,0.00,0.00,2012-12-04,2012-12-10,2
20121127,FL,70.70,26.14,3.15,0.00,0.00,0.00,2012-11-27,2012-12-03,2
20121120,FL,90.00,9.36,0.65,0.00,0.00,0.00,2012-11-20,2012-11-26,2
20121113,FL,96.28,3.66,0.06,0.00,0.00,0.00,2012-11-13,2012-11-19,2
20121106,FL,98.90,1.10,0.00,0.00,0.00,0.00,2012-11-06,2012-11-12,2
20121030,FL,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-30,2012-11-05,2
20121023,FL,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-23,2012-10-29,2
20121016,FL,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-16,2012-10-22,2
20121009,FL,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-09,2012-10-15,2
20121002,FL,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-02,2012-10-08,2
20120925,FL,100.00,0.00,0.00,0.00,0.00,0.00,2012-09-25,2012-10-01,2
20120918,FL,100.00,0.00,0.00,0.00,0.00,0.00,2012-09-18,2012-09-24,2
20120911,FL,100.00,0.00,0.00,0.00,0.00,0.00,2012-09-11,2012-09-17,2
20120904,FL,100.00,0.00,0.00,0.00,0.00,0.00,2012-09-04,2012-09-10,2
20120828,FL,100.00,0.00,0.00,0.00,0.00,0.00,2012-08-28,2012-09-03,2
20120821,FL,85.27,14.73,0.00,0.00,0.00,0.00,2012-08-21,2012-08-27,2
20120814,FL,85.27,14.73,0.00,0.00,0.00,0.00,2012-08-14,2012-08-20,2
20120807,FL,88.09,11.91,0.00,0.00,0.00,0.00,2012-08-07,2012-08-13,2
20120731,FL,79.16,13.92,6.92,0.00,0.00,0.00,2012-07-31,2012-08-06,2
20120724,FL,78.18,14.90,6.92,0.00,0.00,0.00,2012-07-24,2012-07-30,2
20120717,FL,81.88,12.12,6.00,0.00,0.00,0.00,2012-07-17,2012-07-23,2
20120710,FL,84.99,14.99,0.03,0.00,0.00,0.00,2012-07-10,2012-07-16,2
20120703,FL,83.50,16.47,0.03,0.00,0.00,0.00,2012-07-03,2012-07-09,2
20120626,FL,85.45,14.50,0.04,0.00,0.00,0.00,2012-06-26,2012-07-02,2
20120619,FL,23.06,23.17,36.12,15.90,1.75,0.00,2012-06-19,2012-06-25,2
20120612,FL,26.50,18.95,32.74,20.06,1.75,0.00,2012-06-12,2012-06-18,2
20120605,FL,15.18,7.51,15.10,44.85,17.36,0.00,2012-06-05,2012-06-11,2
20120529,FL,15.18,7.51,11.81,37.57,27.93,0.00,2012-05-29,2012-06-04,2
20120522,FL,10.16,6.26,17.82,21.27,32.06,12.43,2012-05-22,2012-05-28,2
20120515,FL,7.09,3.44,7.38,41.48,28.05,12.57,2012-05-15,2012-05-21,2
20120508,FL,7.09,3.44,7.38,41.48,28.05,12.57,2012-05-08,2012-05-14,2
20120501,FL,7.09,3.44,6.85,41.21,29.63,11.79,2012-05-01,2012-05-07,2
20120424,FL,0.00,2.58,24.52,38.04,23.07,11.79,2012-04-24,2012-04-30,2
20120417,FL,0.00,0.04,22.40,41.55,24.20,11.79,2012-04-17,2012-04-23,2
20120410,FL,0.00,0.04,31.70,35.59,20.86,11.79,2012-04-10,2012-04-16,2
20120403,FL,0.00,2.19,41.37,36.12,12.89,7.42,2012-04-03,2012-04-09,2
20120327,FL,0.00,2.19,45.54,37.10,15.18,0.00,2012-03-27,2012-04-02,2
20120320,FL,0.00,2.19,45.54,37.10,15.18,0.00,2012-03-20,2012-03-26,2
20120313,FL,0.00,2.32,57.76,24.75,15.18,0.00,2012-03-13,2012-03-19,2
20120306,FL,0.00,2.32,57.76,24.75,15.18,0.00,2012-03-06,2012-03-12,2
20120228,FL,0.00,7.82,42.74,25.98,23.46,0.00,2012-02-28,2012-03-05,2
20120221,FL,0.00,7.82,34.54,33.78,23.86,0.00,2012-02-21,2012-02-27,2
20120214,FL,0.00,11.40,31.30,21.97,29.76,5.57,2012-02-14,2012-02-20,2
20120207,FL,0.00,9.49,37.72,27.70,25.08,0.00,2012-02-07,2012-02-13,2
20120131,FL,0.00,9.49,45.44,35.84,9.22,0.00,2012-01-31,2012-02-06,2
20120124,FL,0.00,14.72,52.25,23.81,9.22,0.00,2012-01-24,2012-01-30,2
20120117,FL,0.00,33.68,41.31,14.34,10.67,0.00,2012-01-17,2012-01-23,2
20120110,FL,7.97,45.12,34.06,10.23,2.61,0.00,2012-01-10,2012-01-16,2
20120103,FL,8.91,63.68,14.57,10.23,2.61,0.00,2012-01-03,2012-01-09,2
20111227,FL,38.81,33.78,14.57,10.23,2.61,0.00,2011-12-27,2012-01-02,2
20121225,GA,0.69,8.70,22.06,31.14,23.89,13.53,2012-12-25,2012-12-31,2
20121218,GA,3.24,8.58,18.40,31.30,24.95,13.53,2012-12-18,2012-12-24,2
20121211,GA,3.24,8.58,18.87,30.83,24.95,13.53,2012-12-11,2012-12-17,2
20121204,GA,3.25,8.65,19.69,30.51,24.37,13.53,2012-12-04,2012-12-10,2
20121127,GA,3.92,9.14,22.20,30.58,20.63,13.53,2012-11-27,2012-12-03,2
20121120,GA,6.93,21.27,18.70,21.28,18.29,13.53,2012-11-20,2012-11-26,2
20121113,GA,9.02,31.07,10.70,21.98,13.71,13.53,2012-11-13,2012-11-19,2
20121106,GA,11.09,33.74,12.61,15.86,12.72,13.98,2012-11-06,2012-11-12,2
20121030,GA,19.23,27.77,12.22,17.53,13.23,10.03,2012-10-30,2012-11-05,2
20121023,GA,39.60,13.29,6.99,16.86,13.23,10.03,2012-10-23,2012-10-29,2
20121016,GA,40.73,12.71,7.03,16.84,12.76,9.93,2012-10-16,2012-10-22,2
20121009,GA,44.69,9.73,8.51,15.29,12.75,9.03,2012-10-09,2012-10-15,2
20121002,GA,42.42,9.80,9.11,16.88,12.75,9.03,2012-10-02,2012-10-08,2
20120925,GA,37.30,10.26,9.78,8.62,16.86,17.18,2012-09-25,2012-10-01,2
20120918,GA,37.30,10.26,9.78,8.92,17.61,16.14,2012-09-18,2012-09-24,2
20120911,GA,37.30,10.26,9.78,8.92,16.86,16.88,2012-09-11,2012-09-17,2
20120904,GA,38.07,9.49,9.78,8.92,16.86,16.88,2012-09-04,2012-09-10,2
20120828,GA,37.76,9.38,8.83,9.67,17.48,16.88,2012-08-28,2012-09-03,2
20120821,GA,31.03,11.60,12.01,7.68,20.69,16.98,2012-08-21,2012-08-27,2
20120814,GA,30.90,11.73,12.01,7.68,20.69,16.98,2012-08-14,2012-08-20,2
20120807,GA,21.82,11.55,12.23,14.17,16.01,24.23,2012-08-07,2012-08-13,2
20120731,GA,18.57,10.05,14.91,15.52,16.38,24.57,2012-07-31,2012-08-06,2
20120724,GA,18.45,10.17,14.91,15.52,17.52,23.43,2012-07-24,2012-07-30,2
20120717,GA,17.09,11.45,16.06,17.50,16.71,21.19,2012-07-17,2012-07-23,2
20120710,GA,12.29,12.00,16.57,20.70,16.71,21.73,2012-07-10,2012-07-16,2
20120703,GA,13.82,11.32,15.72,21.90,17.26,19.98,2012-07-03,2012-07-09,2
20120626,GA,13.91,18.89,12.22,23.25,11.74,19.98,2012-06-26,2012-07-02,2
20120619,GA,15.67,14.14,13.43,30.01,12.94,13.82,2012-06-19,2012-06-25,2
20120612,GA,11.48,9.72,13.39,39.04,13.16,13.21,2012-06-12,2012-06-18,2
20120605,GA,10.49,6.85,14.20,18.48,23.54,26.43,2012-06-05,2012-06-11,2
20120529,GA,7.54,8.85,8.49,16.75,31.45,26.92,2012-05-29,2012-06-04,2
20120522,GA,7.54,6.41,6.76,11.35,39.64,28.31,2012-05-22,2012-05-28,2
20120515,GA,7.54,6.41,5.21,11.50,40.90,28.44,2012-05-15,2012-05-21,2
20120508,GA,3.51,8.25,5.19,12.17,45.08,25.81,2012-05-08,2012-05-14,2
20120501,GA,3.50,7.94,4.28,13.34,45.08,25.85,2012-05-01,2012-05-07,2
20120424,GA,7.11,8.60,5.27,12.66,46.21,20.15,2012-04-24,2012-04-30,2
20120417,GA,4.39,10.67,5.93,12.66,46.21,20.15,2012-04-17,2012-04-23,2
20120410,GA,4.52,11.27,6.55,14.59,51.75,11.32,2012-04-10,2012-04-16,2
20120403,GA,8.30,8.58,5.53,20.40,51.58,5.61,2012-04-03,2012-04-09,2
20120327,GA,8.30,8.58,5.53,20.43,51.58,5.57,2012-03-27,2012-04-02,2
20120320,GA,9.28,7.60,5.53,20.43,51.58,5.57,2012-03-20,2012-03-26,2
20120313,GA,12.49,4.39,5.64,20.32,51.58,5.57,2012-03-13,2012-03-19,2
20120306,GA,12.49,4.39,5.64,20.32,51.58,5.57,2012-03-06,2012-03-12,2
20120228,GA,12.49,4.39,5.57,8.54,38.66,30.35,2012-02-28,2012-03-05,2
20120221,GA,12.83,4.05,5.57,8.54,38.66,30.35,2012-02-21,2012-02-27,2
20120214,GA,13.88,3.00,5.57,8.54,34.96,34.06,2012-02-14,2012-02-20,2
20120207,GA,14.41,2.52,5.52,8.58,39.43,29.54,2012-02-07,2012-02-13,2
20120131,GA,14.41,2.52,5.73,9.96,50.86,16.52,2012-01-31,2012-02-06,2
20120124,GA,14.41,2.52,5.73,9.96,63.04,4.34,2012-01-24,2012-01-30,2
20120117,GA,12.21,2.51,2.73,7.56,70.51,4.48,2012-01-17,2012-01-23,2
20120110,GA,12.07,2.57,4.36,17.08,63.92,0.00,2012-01-10,2012-01-16,2
20120103,GA,12.07,2.57,4.36,17.08,63.92,0.00,2012-01-03,2012-01-09,2
20111227,GA,12.07,2.57,4.36,17.08,63.92,0.00,2011-12-27,2012-01-02,2
20121225,LA,46.74,38.90,14.37,0.00,0.00,0.00,2012-12-25,2012-12-31,2
20121218,LA,46.74,38.90,14.37,0.00,0.00,0.00,2012-12-18,2012-12-24,2
20121211,LA,31.60,48.29,12.55,7.56,0.00,0.00,2012-12-11,2012-12-17,2
20121204,LA,14.38,62.28,16.54,6.80,0.00,0.00,2012-12-04,2012-12-10,2
20121127,LA,45.54,42.18,10.43,1.85,0.00,0.00,2012-11-27,2012-12-03,2
20121120,LA,55.80,32.31,10.04,1.85,0.00,0.00,2012-11-20,2012-11-26,2
20121113,LA,75.27,21.12,3.60,0.00,0.00,0.00,2012-11-13,2012-11-19,2
20121106,LA,81.63,15.79,2.58,0.00,0.00,0.00,2012-11-06,2012-11-12,2
20121030,LA,93.73,5.84,0.43,0.00,0.00,0.00,2012-10-30,2012-11-05,2
20121023,LA,93.75,5.82,0.43,0.00,0.00,0.00,2012-10-23,2012-10-29,2
20121016,LA,98.84,1.11,0.04,0.00,0.00,0.00,2012-10-16,2012-10-22,2
20121009,LA,97.70,2.26,0.04,0.00,0.00,0.00,2012-10-09,2012-10-15,2
20121002,LA,82.82,9.13,8.05,0.00,0.00,0.00,2012-10-02,2012-10-08,2
20120925,LA,81.05,10.50,8.45,0.00,0.00,0.00,2012-09-25,2012-10-01,2
20120918,LA,82.57,9.23,8.20,0.00,0.00,0.00,2012-09-18,2012-09-24,2
20120911,LA,82.34,2.39,15.27,0.00,0.00,0.00,2012-09-11,2012-09-17,2
20120904,LA,82.34,2.42,14.93,0.32,0.00,0.00,2012-09-04,2012-09-10,2
20120828,LA,58.57,15.22,15.44,9.18,1.59,0.00,2012-08-28,2012-09-03,2
20120821,LA,58.78,15.09,15.36,9.18,1.59,0.00,2012-08-21,2012-08-27,2
20120814,LA,58.68,14.98,18.46,7.88,0.00,0.00,2012-08-14,2012-08-20,2
20120807,LA,58.33,17.67,20.60,3.40,0.00,0.00,2012-08-07,2012-08-13,2
20120731,LA,68.65,17.47,10.66,3.23,0.00,0.00,2012-07-31,2012-08-06,2
20120724,LA,68.65,17.47,10.66,3.23,0.00,0.00,2012-07-24,2012-07-30,2
20120717,LA,59.97,24.14,12.66,3.23,0.00,0.00,2012-07-17,2012-07-23,2
20120710,LA,44.56,22.79,29.43,3.05,0.17,0.00,2012-07-10,2012-07-16,2
20120703,LA,33.35,32.31,31.11,3.23,0.00,0.00,2012-07-03,2012-07-09,2
20120626,LA,40.16,37.96,19.13,2.75,0.00,0.00,2012-06-26,2012-07-02,2
20120619,LA,49.71,44.76,3.81,1.73,0.00,0.00,2012-06-19,2012-06-25,2
20120612,LA,50.59,47.40,2.01,0.00,0.00,0.00,2012-06-12,2012-06-18,2
20120605,LA,18.08,80.17,1.75,0.00,0.00,0.00,2012-06-05,2012-06-11,2
20120529,LA,20.28,79.72,0.00,0.00,0.00,0.00,2012-05-29,2012-06-04,2
20120522,LA,82.72,17.28,0.00,0.00,0.00,0.00,2012-05-22,2012-05-28,2
20120515,LA,86.62,13.38,0.00,0.00,0.00,0.00,2012-05-15,2012-05-21,2
20120508,LA,86.62,13.38,0.00,0.00,0.00,0.00,2012-05-08,2012-05-14,2
20120501,LA,84.98,14.97,0.05,0.00,0.00,0.00,2012-05-01,2012-05-07,2
20120424,LA,84.98,14.97,0.05,0.00,0.00,0.00,2012-04-24,2012-04-30,2
20120417,LA,83.71,16.24,0.05,0.00,0.00,0.00,2012-04-17,2012-04-23,2
20120410,LA,83.78,16.17,0.05,0.00,0.00,0.00,2012-04-10,2012-04-16,2
20120403,LA,80.23,19.73,0.05,0.00,0.00,0.00,2012-04-03,2012-04-09,2
20120327,LA,80.23,19.73,0.05,0.00,0.00,0.00,2012-03-27,2012-04-02,2
20120320,LA,58.92,17.73,21.03,1.92,0.41,0.00,2012-03-20,2012-03-26,2
20120313,LA,58.92,17.73,20.47,2.47,0.41,0.00,2012-03-13,2012-03-19,2
20120306,LA,53.39,15.15,25.53,5.52,0.41,0.00,2012-03-06,2012-03-12,2
20120228,LA,53.39,15.28,11.90,6.57,12.87,0.00,2012-02-28,2012-03-05,2
20120221,LA,53.39,15.29,11.88,6.57,12.87,0.00,2012-02-21,2012-02-27,2
20120214,LA,38.82,17.45,12.77,14.87,16.09,0.00,2012-02-14,2012-02-20,2
20120207,LA,38.82,17.45,12.83,14.81,16.09,0.00,2012-02-07,2012-02-13,2
20120131,LA,13.92,24.35,27.51,16.24,17.97,0.00,2012-01-31,2012-02-06,2
20120124,LA,8.95,18.40,25.86,25.06,21.73,0.00,2012-01-24,2012-01-30,2
20120117,LA,8.03,19.33,25.85,25.08,21.71,0.00,2012-01-17,2012-01-23,2
20120110,LA,5.57,14.17,28.16,30.39,21.71,0.00,2012-01-10,2012-01-16,2
20120103,LA,5.57,11.03,24.48,32.37,22.45,4.10,2012-01-03,2012-01-09,2
20111227,LA,5.57,11.03,25.93,41.49,11.88,4.10,2011-12-27,2012-01-02,2
20121225,MS,62.58,37.42,0.00,0.00,0.00,0.00,2012-12-25,2012-12-31,2
20121218,MS,62.58,37.42,0.00,0.00,0.00,0.00,2012-12-18,2012-12-24,2
20121211,MS,61.00,39.00,0.00,0.00,0.00,0.00,2012-12-11,2012-12-17,2
20121204,MS,60.66,38.19,1.15,0.00,0.00,0.00,2012-12-04,2012-12-10,2
20121127,MS,80.50,18.43,1.07,0.00,0.00,0.00,2012-11-27,2012-12-03,2
20121120,MS,83.33,15.60,1.07,0.00,0.00,0.00,2012-11-20,2012-11-26,2
20121113,MS,86.19,12.74,1.07,0.00,0.00,0.00,2012-11-13,2012-11-19,2
20121106,MS,85.60,10.58,3.46,0.37,0.00,0.00,2012-11-06,2012-11-12,2
20121030,MS,87.19,9.46,2.99,0.37,0.00,0.00,2012-10-30,2012-11-05,2
20121023,MS,87.29,9.36,2.99,0.37,0.00,0.00,2012-10-23,2012-10-29,2
20121016,MS,86.01,10.28,3.35,0.37,0.00,0.00,2012-10-16,2012-10-22,2
20121009,MS,85.42,10.96,3.24,0.38,0.00,0.00,2012-10-09,2012-10-15,2
20121002,MS,82.25,5.10,5.28,7.37,0.00,0.00,2012-10-02,2012-10-08,2
20120925,MS,82.25,5.10,5.57,4.53,2.55,0.00,2012-09-25,2012-10-01,2
20120918,MS,82.13,5.22,5.57,4.53,2.55,0.00,2012-09-18,2012-09-24,2
20120911,MS,82.07,5.00,5.78,4.61,2.55,0.00,2012-09-11,2012-09-17,2
20120904,MS,82.07,5.07,5.31,4.68,2.88,0.00,2012-09-04,2012-09-10,2
20120828,MS,68.78,16.99,7.45,4.81,1.98,0.00,2012-08-28,2012-09-03,2
20120821,MS,69.54,16.17,7.55,4.71,2.02,0.00,2012-08-21,2012-08-27,2
20120814,MS,68.99,16.17,6.68,6.19,1.98,0.00,2012-08-14,2012-08-20,2
20120807,MS,68.37,16.92,6.54,6.16,2.01,0.00,2012-08-07,2012-08-13,2
20120731,MS,67.00,15.54,9.50,6.09,1.87,0.00,2012-07-31,2012-08-06,2
20120724,MS,67.00,13.88,11.15,6.10,1.86,0.00,2012-07-24,2012-07-30,2
20120717,MS,55.07,25.82,11.15,6.23,1.74,0.00,2012-07-17,2012-07-23,2
20120710,MS,35.89,45.00,11.15,6.23,1.74,0.00,2012-07-10,2012-07-16,2
20120703,MS,39.80,41.70,10.57,7.94,0.00,0.00,2012-07-03,2012-07-09,2
20120626,MS,39.97,46.82,6.69,6.52,0.00,0.00,2012-06-26,2012-07-02,2
20120619,MS,74.35,14.67,4.90,6.09,0.00,0.00,2012-06-19,2012-06-25,2
20120612,MS,75.93,17.77,6.31,0.00,0.00,0.00,2012-06-12,2012-06-18,2
20120605,MS,53.99,37.37,8.64,0.00,0.00,0.00,2012-06-05,2012-06-11,2
20120529,MS,41.67,47.34,10.99,0.00,0.00,0.00,2012-05-29,2012-06-04,2
20120522,MS,77.62,19.95,2.44,0.00,0.00,0.00,2012-05-22,2012-05-28,2
20120515,MS,82.91,17.09,0.00,0.00,0.00,0.00,2012-05-15,2012-05-21,2
20120508,MS,85.11,14.89,0.00,0.00,0.00,0.00,2012-05-08,2012-05-14,2
20120501,MS,81.29,16.67,2.04,0.00,0.00,0.00,2012-05-01,2012-05-07,2
20120424,MS,95.28,4.06,0.66,0.00,0.00,0.00,2012-04-24,2012-04-30,2
20120417,MS,95.46,3.88,0.66,0.00,0.00,0.00,2012-04-17,2012-04-23,2
20120410,MS,95.46,3.88,0.66,0.00,0.00,0.00,2012-04-10,2012-04-16,2
20120403,MS,95.40,3.94,0.66,0.00,0.00,0.00,2012-04-03,2012-04-09,2
20120327,MS,95.40,3.94,0.66,0.00,0.00,0.00,2012-03-27,2012-04-02,2
20120320,MS,90.20,5.53,4.27,0.00,0.00,0.00,2012-03-20,2012-03-26,2
20120313,MS,90.20,5.53,4.27,0.00,0.00,0.00,2012-03-13,2012-03-19,2
20120306,MS,90.20,5.53,4.27,0.00,0.00,0.00,2012-03-06,2012-03-12,2
20120228,MS,90.20,7.36,2.38,0.06,0.00,0.00,2012-02-28,2012-03-05,2
20120221,MS,90.20,5.56,4.19,0.06,0.00,0.00,2012-02-21,2012-02-27,2
20120214,MS,84.90,4.61,7.71,2.78,0.00,0.00,2012-02-14,2012-02-20,2
20120207,MS,84.90,5.83,6.65,2.63,0.00,0.00,2012-02-07,2012-02-13,2
20120131,MS,85.98,4.74,8.80,0.48,0.00,0.00,2012-01-31,2012-02-06,2
20120124,MS,85.70,5.02,8.80,0.48,0.00,0.00,2012-01-24,2012-01-30,2
20120117,MS,79.92,6.23,13.09,0.76,0.00,0.00,2012-01-17,2012-01-23,2
20120110,MS,79.57,6.57,13.37,0.48,0.00,0.00,2012-01-10,2012-01-16,2
20120103,MS,79.57,6.57,13.37,0.48,0.00,0.00,2012-01-03,2012-01-09,2
20111227,MS,79.57,6.57,13.83,0.02,0.00,0.00,2011-12-27,2012-01-02,2
20121225,NC,19.71,18.71,56.33,5.25,0.00,0.00,2012-12-25,2012-12-31,2
20121218,NC,19.71,18.38,56.66,5.25,0.00,0.00,2012-12-18,2012-12-24,2
20121211,NC,19.71,18.38,61.90,0.01,0.00,0.00,2012-12-11,2012-12-17,2
20121204,NC,19.55,18.54,61.74,0.17,0.00,0.00,2012-12-04,2012-12-10,2
20121127,NC,19.97,29.41,50.62,0.00,0.00,0.00,2012-11-27,2012-12-03,2
20121120,NC,32.67,52.62,14.71,0.00,0.00,0.00,2012-11-20,2012-11-26,2
20121113,NC,31.40,61.54,7.06,0.00,0.00,0.00,2012-11-13,2012-11-19,2
20121106,NC,61.97,30.97,7.06,0.00,0.00,0.00,2012-11-06,2012-11-12,2
20121030,NC,73.38,26.62,0.00,0.00,0.00,0.00,2012-10-30,2012-11-05,2
20121023,NC,72.15,27.85,0.00,0.00,0.00,0.00,2012-10-23,2012-10-29,2
20121016,NC,74.31,25.69,0.00,0.00,0.00,0.00,2012-10-16,2012-10-22,2
20121009,NC,91.37,8.63,0.00,0.00,0.00,0.00,2012-10-09,2012-10-15,2
20121002,NC,91.32,8.68,0.00,0.00,0.00,0.00,2012-10-02,2012-10-08,2
20120925,NC,84.72,15.28,0.00,0.00,0.00,0.00,2012-09-25,2012-10-01,2
20120918,NC,73.19,26.81,0.00,0.00,0.00,0.00,2012-09-18,2012-09-24,2
20120911,NC,73.19,26.81,0.00,0.00,0.00,0.00,2012-09-11,2012-09-17,2
20120904,NC,89.26,10.74,0.00,0.00,0.00,0.00,2012-09-04,2012-09-10,2
20120828,NC,85.50,14.50,0.00,0.00,0.00,0.00,2012-08-28,2012-09-03,2
20120821,NC,84.49,14.45,1.06,0.00,0.00,0.00,2012-08-21,2012-08-27,2
20120814,NC,83.69,15.25,1.06,0.00,0.00,0.00,2012-08-14,2012-08-20,2
20120807,NC,81.38,17.53,1.09,0.00,0.00,0.00,2012-08-07,2012-08-13,2
20120731,NC,80.86,17.19,1.94,0.00,0.00,0.00,2012-07-31,2012-08-06,2
20120724,NC,72.38,25.68,1.94,0.00,0.00,0.00,2012-07-24,2012-07-30,2
20120717,NC,52.76,41.82,5.42,0.00,0.00,0.00,2012-07-17,2012-07-23,2
20120710,NC,52.92,36.46,10.62,0.00,0.00,0.00,2012-07-10,2012-07-16,2
20120703,NC,51.89,37.50,10.62,0.00,0.00,0.00,2012-07-03,2012-07-09,2
20120626,NC,63.76,36.24,0.00,0.00,0.00,0.00,2012-06-26,2012-07-02,2
20120619,NC,74.02,25.98,0.00,0.00,0.00,0.00,2012-06-19,2012-06-25,2
20120612,NC,74.03,25.97,0.00,0.00,0.00,0.00,2012-06-12,2012-06-18,2
20120605,NC,69.10,30.89,0.00,0.00,0.00,0.00,2012-06-05,2012-06-11,2
