MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20080610,AL,12.51,24.30,27.31,35.88,0.00,0.00,2008-06-10,2008-06-16,2
20080603,AL,17.88,25.51,21.29,35.32,0.00,0.00,2008-06-03,2008-06-09,2
20080527,AL,9.72,26.38,21.10,38.75,4.05,0.00,2008-05-27,2008-06-02,2
20080520,AL,8.30,31.00,18.58,35.40,6.73,0.00,2008-05-20,2008-05-26,2
20080513,AL,12.02,21.93,20.08,35.59,10.38,0.00,2008-05-13,2008-05-19,2
20080506,AL,12.02,20.48,19.62,31.41,16.47,0.00,2008-05-06,2008-05-12,2
20080429,AL,12.00,20.50,19.62,31.41,16.47,0.00,2008-04-29,2008-05-05,2
20080422,AL,12.00,20.50,19.62,31.41,16.47,0.00,2008-04-22,2008-04-28,2
20080415,AL,19.89,12.61,19.62,31.41,16.47,0.00,2008-04-15,2008-04-21,2
20080408,AL,23.02,9.47,19.62,22.71,25.17,0.00,2008-04-08,2008-04-14,2
20080401,AL,20.23,7.66,15.04,23.18,33.89,0.00,2008-04-01,2008-04-07,2
20080325,AL,21.29,10.00,11.65,23.13,33.93,0.00,2008-03-25,2008-03-31,2
20080318,AL,21.29,9.74,11.75,23.16,32.52,1.54,2008-03-18,2008-03-24,2
20080311,AL,21.29,9.74,11.75,23.16,29.87,4.20,2008-03-11,2008-03-17,2
20080304,AL,20.18,10.20,12.37,23.19,29.87,4.20,2008-03-04,2008-03-10,2
20080226,AL,20.18,10.19,12.31,15.50,26.44,15.37,2008-02-26,2008-03-03,2
20080219,AL,18.26,7.68,9.38,16.79,12.59,35.31,2008-02-19,2008-02-25,2
20080212,AL,18.26,7.58,9.12,15.27,13.09,36.67,2008-02-12,2008-02-18,2
20080205,AL,18.26,7.58,9.12,15.27,13.09,36.67,2008-02-05,2008-02-11,2
20080129,AL,14.21,7.27,9.20,11.70,15.57,42.05,2008-01-29,2008-02-04,2
20080122,AL,14.21,7.96,10.87,13.20,14.66,39.09,2008-01-22,2008-01-28,2
20080115,AL,9.13,11.75,10.74,12.81,16.65,38.93,2008-01-15,2008-01-21,2
20080108,AL,9.53,8.32,15.24,10.43,17.55,38.93,2008-01-08,2008-01-14,2
20080101,AL,9.53,9.67,13.89,10.43,17.55,38.93,2008-01-01,2008-01-07,2
20081230,FL,74.73,13.52,11.75,0.00,0.00,0.00,2008-12-30,2009-01-05,2
20081223,FL,74.73,18.65,6.62,0.00,0.00,0.00,2008-12-23,2008-12-29,2
20081216,FL,74.73,18.65,6.62,0.00,0.00,0.00,2008-12-16,2008-12-22,2
20081209,FL,76.45,16.93,6.62,0.00,0.00,0.00,2008-12-09,2008-12-15,2
20081202,FL,76.45,16.93,6.62,0.00,0.00,0.00,2008-12-02,2008-12-08,2
20081125,FL,76.41,16.97,6.62,0.00,0.00,0.00,2008-11-25,2008-12-01,2
20081118,FL,89.90,10.10,0.00,0.00,0.00,0.00,2008-11-18,2008-11-24,2
20081111,FL,89.90,10.10,0.00,0.00,0.00,0.00,2008-11-11,2008-11-17,2
20081104,FL,89.90,10.10,0.00,0.00,0.00,0.00,2008-11-04,2008-11-10,2
20081028,FL,89.90,10.10,0.00,0.00,0.00,0.00,2008-10-28,2008-11-03,2
20081021,FL,72.80,24.05,3.15,0.00,0.00,0.00,2008-10-21,2008-10-27,2
20081014,FL,75.75,24.25,0.00,0.00,0.00,0.00,2008-10-14,2008-10-20,2
20081007,FL,75.83,24.17,0.00,0.00,0.00,0.00,2008-10-07,2008-10-13,2
20080930,FL,75.83,24.17,0.00,0.00,0.00,0.00,2008-09-30,2008-10-06,2
20080923,FL,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-23,2008-09-29,2
20080916,FL,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-16,2008-09-22,2
20080909,FL,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-09,2008-09-15,2
20080902,FL,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-02,2008-09-08,2
20080826,FL,100.00,0.00,0.00,0.00,0.00,0.00,2008-08-26,2008-09-01,2
20080819,FL,82.98,11.51,5.51,0.00,0.00,0.00,2008-08-19,2008-08-25,2
20080812,FL,61.72,20.35,17.93,0.00,0.00,0.00,2008-08-12,2008-08-18,2
20080805,FL,64.70,32.63,2.67,0.00,0.00,0.00,2008-08-05,2008-08-11,2
20080729,FL,64.70,32.74,2.56,0.00,0.00,0.00,2008-07-29,2008-08-04,2
20080722,FL,64.70,32.74,2.56,0.00,0.00,0.00,2008-07-22,2008-07-28,2
20080715,FL,43.29,54.14,2.56,0.00,0.00,0.00,2008-07-15,2008-07-21,2
20080708,FL,29.59,67.35,1.19,1.87,0.00,0.00,2008-07-08,2008-07-14,2
20080701,FL,25.08,70.39,3.06,1.47,0.00,0.00,2008-07-01,2008-07-07,2
20080624,FL,8.36,75.23,12.83,3.58,0.00,0.00,2008-06-24,2008-06-30,2
20080617,FL,8.36,70.33,14.19,7.12,0.00,0.00,2008-06-17,2008-06-23,2
20080610,FL,3.56,61.51,25.58,9.34,0.00,0.00,2008-06-10,2008-06-16,2
20080603,FL,9.79,57.39,23.49,9.34,0.00,0.00,2008-06-03,2008-06-09,2
20080527,FL,32.74,44.12,13.80,9.34,0.00,0.00,2008-05-27,2008-06-02,2
20080520,FL,28.49,45.93,16.24,9.34,0.00,0.00,2008-05-20,2008-05-26,2
20080513,FL,52.61,25.07,15.43,6.89,0.00,0.00,2008-05-13,2008-05-19,2
20080506,FL,64.42,16.80,13.03,5.74,0.00,0.00,2008-05-06,2008-05-12,2
20080429,FL,68.87,15.56,15.57,0.00,0.00,0.00,2008-04-29,2008-05-05,2
20080422,FL,68.87,15.56,15.57,0.00,0.00,0.00,2008-04-22,2008-04-28,2
20080415,FL,73.26,8.82,17.93,0.00,0.00,0.00,2008-04-15,2008-04-21,2
20080408,FL,73.26,8.82,17.93,0.00,0.00,0.00,2008-04-08,2008-04-14,2
20080401,FL,46.97,30.17,8.14,14.72,0.00,0.00,2008-04-01,2008-04-07,2
20080325,FL,46.97,30.17,8.10,14.76,0.00,0.00,2008-03-25,2008-03-31,2
20080318,FL,42.14,30.40,7.51,16.92,3.03,0.00,2008-03-18,2008-03-24,2
20080311,FL,42.14,33.19,5.51,16.09,3.07,0.00,2008-03-11,2008-03-17,2
20080304,FL,36.70,30.98,12.02,17.23,3.07,0.00,2008-03-04,2008-03-10,2
20080226,FL,36.70,30.98,12.02,17.23,3.07,0.00,2008-02-26,2008-03-03,2
20080219,FL,18.99,44.26,16.46,17.23,3.07,0.00,2008-02-19,2008-02-25,2
20080212,FL,15.95,45.05,17.17,18.75,3.07,0.00,2008-02-12,2008-02-18,2
20080205,FL,15.94,52.48,9.70,18.90,2.97,0.00,2008-02-05,2008-02-11,2
20080129,FL,15.89,55.11,9.55,16.47,2.97,0.00,2008-01-29,2008-02-04,2
20080122,FL,11.14,54.36,15.09,16.75,2.65,0.00,2008-01-22,2008-01-28,2
20080115,FL,8.23,54.17,17.92,17.04,2.65,0.00,2008-01-15,2008-01-21,2
20080108,FL,31.83,35.06,13.42,17.04,2.65,0.00,2008-01-08,2008-01-14,2
20080101,FL,31.83,35.06,13.43,17.03,2.65,0.00,2008-01-01,2008-01-07,2
20081230,GA,69.29,9.63,8.91,3.35,8.81,0.00,2008-12-30,2009-01-05,2
20081223,GA,69.29,9.60,8.68,3.45,8.98,0.00,2008-12-23,2008-12-29,2
20081216,GA,69.29,9.60,7.03,3.48,10.60,0.00,2008-12-16,2008-12-22,2
20081209,GA,52.34,14.48,4.58,11.98,5.24,11.38,2008-12-09,2008-12-15,2
20081202,GA,39.10,14.11,15.40,13.00,6.33,12.06,2008-12-02,2008-12-08,2
20081125,GA,25.89,14.38,12.49,28.85,6.33,12.06,2008-11-25,2008-12-01,2
20081118,GA,25.89,14.38,12.49,28.85,6.33,12.06,2008-11-18,2008-11-24,2
20081111,GA,25.56,13.89,13.09,28.03,7.36,12.06,2008-11-11,2008-11-17,2
20081104,GA,25.56,14.02,12.96,28.03,18.36,1.06,2008-11-04,2008-11-10,2
20081028,GA,25.56,14.02,12.96,28.03,19.40,0.03,2008-10-28,2008-11-03,2
20081021,GA,6.62,18.73,14.29,37.67,22.66,0.03,2008-10-21,2008-10-27,2
20081014,GA,6.42,18.79,14.46,37.63,22.66,0.03,2008-10-14,2008-10-20,2
20081007,GA,4.97,20.10,14.28,37.99,22.64,0.03,2008-10-07,2008-10-13,2
20080930,GA,4.97,20.10,14.28,37.99,22.64,0.03,2008-09-30,2008-10-06,2
20080923,GA,15.60,27.27,16.58,30.04,10.48,0.03,2008-09-23,2008-09-29,2
20080916,GA,15.93,26.94,16.58,30.04,10.50,0.01,2008-09-16,2008-09-22,2
20080909,GA,15.93,26.94,16.50,30.11,10.50,0.01,2008-09-09,2008-09-15,2
20080902,GA,15.93,26.88,16.57,30.11,10.50,0.01,2008-09-02,2008-09-08,2
20080826,GA,15.93,26.88,16.34,30.16,10.68,0.01,2008-08-26,2008-09-01,2
20080819,GA,2.29,6.05,12.65,57.19,12.34,9.48,2008-08-19,2008-08-25,2
20080812,GA,2.01,6.24,12.73,61.89,10.88,6.25,2008-08-12,2008-08-18,2
20080805,GA,1.95,10.88,17.46,54.21,9.25,6.25,2008-08-05,2008-08-11,2
20080729,GA,1.95,10.88,17.46,54.21,9.25,6.25,2008-07-29,2008-08-04,2
20080722,GA,1.95,10.88,17.48,54.19,9.25,6.25,2008-07-22,2008-07-28,2
20080715,GA,0.46,22.31,20.80,41.44,14.98,0.00,2008-07-15,2008-07-21,2
20080708,GA,6.70,15.79,16.71,45.83,14.98,0.00,2008-07-08,2008-07-14,2
20080701,GA,5.62,16.87,16.71,45.88,14.93,0.00,2008-07-01,2008-07-07,2
20080624,GA,5.62,12.95,29.80,38.87,12.76,0.00,2008-06-24,2008-06-30,2
20080617,GA,8.41,13.35,50.83,17.41,10.00,0.00,2008-06-17,2008-06-23,2
20080610,GA,6.64,31.86,34.27,18.34,8.89,0.00,2008-06-10,2008-06-16,2
20080603,GA,6.64,32.93,36.09,22.08,2.25,0.00,2008-06-03,2008-06-09,2
20080527,GA,17.44,38.89,16.19,25.23,2.25,0.00,2008-05-27,2008-06-02,2
20080520,GA,17.82,39.02,13.24,26.75,3.18,0.00,2008-05-20,2008-05-26,2
20080513,GA,35.05,21.78,13.24,13.79,16.13,0.00,2008-05-13,2008-05-19,2
20080506,GA,33.70,23.13,13.24,14.13,15.80,0.00,2008-05-06,2008-05-12,2
20080429,GA,33.70,23.13,13.24,14.49,15.43,0.00,2008-04-29,2008-05-05,2
20080422,GA,33.70,23.13,13.24,14.49,15.43,0.00,2008-04-22,2008-04-28,2
20080415,GA,45.77,11.36,12.95,14.49,15.43,0.00,2008-04-15,2008-04-21,2
20080408,GA,45.77,11.36,12.95,9.36,20.56,0.00,2008-04-08,2008-04-14,2
20080401,GA,45.77,11.24,12.84,8.95,21.21,0.00,2008-04-01,2008-04-07,2
20080325,GA,45.77,11.24,12.84,8.73,21.42,0.00,2008-03-25,2008-03-31,2
20080318,GA,45.77,11.24,12.84,8.42,21.73,0.00,2008-03-18,2008-03-24,2
20080311,GA,45.77,11.24,12.84,8.35,17.53,4.27,2008-03-11,2008-03-17,2
20080304,GA,29.10,21.07,12.46,11.85,19.57,5.94,2008-03-04,2008-03-10,2
20080226,GA,29.10,21.07,12.46,11.85,19.40,6.11,2008-02-26,2008-03-03,2
20080219,GA,3.02,30.09,24.40,8.14,20.19,14.16,2008-02-19,2008-02-25,2
20080212,GA,3.02,28.46,26.03,7.43,20.12,14.95,2008-02-12,2008-02-18,2
20080205,GA,3.02,28.46,26.03,7.43,20.12,14.95,2008-02-05,2008-02-11,2
20080129,GA,3.02,26.75,17.65,14.62,22.35,15.61,2008-01-29,2008-02-04,2
20080122,GA,3.02,26.75,17.65,14.62,22.35,15.61,2008-01-22,2008-01-28,2
20080115,GA,0.00,24.96,9.80,15.80,33.79,15.65,2008-01-15,2008-01-21,2
20080108,GA,2.01,22.95,9.80,15.80,33.71,15.73,2008-01-08,2008-01-14,2
20080101,GA,2.01,22.95,9.80,15.80,33.71,15.73,2008-01-01,2008-01-07,2
20081230,LA,69.27,30.73,0.00,0.00,0.00,0.00,2008-12-30,2009-01-05,2
20081223,LA,69.27,30.73,0.00,0.00,0.00,0.00,2008-12-23,2008-12-29,2
20081216,LA,69.27,30.73,0.00,0.00,0.00,0.00,2008-12-16,2008-12-22,2
20081209,LA,69.27,30.73,0.00,0.00,0.00,0.00,2008-12-09,2008-12-15,2
20081202,LA,69.27,30.73,0.00,0.00,0.00,0.00,2008-12-02,2008-12-08,2
20081125,LA,69.27,30.73,0.00,0.00,0.00,0.00,2008-11-25,2008-12-01,2
20081118,LA,71.70,28.30,0.00,0.00,0.00,0.00,2008-11-18,2008-11-24,2
20081111,LA,59.70,40.30,0.00,0.00,0.00,0.00,2008-11-11,2008-11-17,2
20081104,LA,62.39,37.61,0.00,0.00,0.00,0.00,2008-11-04,2008-11-10,2
20081028,LA,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-28,2008-11-03,2
20081021,LA,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-21,2008-10-27,2
20081014,LA,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-14,2008-10-20,2
20081007,LA,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-07,2008-10-13,2
20080930,LA,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-30,2008-10-06,2
20080923,LA,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-23,2008-09-29,2
20080916,LA,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-16,2008-09-22,2
20080909,LA,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-09,2008-09-15,2
20080902,LA,84.60,15.40,0.00,0.00,0.00,0.00,2008-09-02,2008-09-08,2
20080826,LA,56.41,16.94,17.83,8.82,0.00,0.00,2008-08-26,2008-09-01,2
20080819,LA,42.97,21.15,22.28,13.61,0.00,0.00,2008-08-19,2008-08-25,2
20080812,LA,29.05,34.11,16.70,20.15,0.00,0.00,2008-08-12,2008-08-18,2
20080805,LA,12.73,42.08,21.22,23.98,0.00,0.00,2008-08-05,2008-08-11,2
20080729,LA,29.68,39.17,31.15,0.00,0.00,0.00,2008-07-29,2008-08-04,2
20080722,LA,29.68,39.52,30.80,0.00,0.00,0.00,2008-07-22,2008-07-28,2
20080715,LA,35.49,54.03,10.48,0.00,0.00,0.00,2008-07-15,2008-07-21,2
20080708,LA,37.00,52.52,10.48,0.00,0.00,0.00,2008-07-08,2008-07-14,2
20080701,LA,36.98,53.58,9.44,0.00,0.00,0.00,2008-07-01,2008-07-07,2
20080624,LA,36.18,55.09,8.73,0.00,0.00,0.00,2008-06-24,2008-06-30,2
20080617,LA,36.41,55.67,7.92,0.00,0.00,0.00,2008-06-17,2008-06-23,2
20080610,LA,62.27,37.73,0.00,0.00,0.00,0.00,2008-06-10,2008-06-16,2
20080603,LA,91.32,8.68,0.00,0.00,0.00,0.00,2008-06-03,2008-06-09,2
20080527,LA,91.32,8.68,0.00,0.00,0.00,0.00,2008-05-27,2008-06-02,2
20080520,LA,98.07,1.93,0.00,0.00,0.00,0.00,2008-05-20,2008-05-26,2
20080513,LA,37.53,51.53,10.94,0.00,0.00,0.00,2008-05-13,2008-05-19,2
20080506,LA,37.53,51.53,10.94,0.00,0.00,0.00,2008-05-06,2008-05-12,2
20080429,LA,33.64,52.14,14.22,0.00,0.00,0.00,2008-04-29,2008-05-05,2
20080422,LA,30.49,55.28,14.22,0.00,0.00,0.00,2008-04-22,2008-04-28,2
20080415,LA,30.49,69.51,0.00,0.00,0.00,0.00,2008-04-15,2008-04-21,2
20080408,LA,64.30,35.70,0.00,0.00,0.00,0.00,2008-04-08,2008-04-14,2
20080401,LA,64.09,35.91,0.00,0.00,0.00,0.00,2008-04-01,2008-04-07,2
20080325,LA,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-25,2008-03-31,2
20080318,LA,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-18,2008-03-24,2
20080311,LA,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-11,2008-03-17,2
20080304,LA,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-04,2008-03-10,2
20080226,LA,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-26,2008-03-03,2
20080219,LA,68.27,31.73,0.00,0.00,0.00,0.00,2008-02-19,2008-02-25,2
20080212,LA,66.17,33.83,0.00,0.00,0.00,0.00,2008-02-12,2008-02-18,2
20080205,LA,66.93,33.07,0.00,0.00,0.00,0.00,2008-02-05,2008-02-11,2
20080129,LA,66.93,33.07,0.00,0.00,0.00,0.00,2008-01-29,2008-02-04,2
20080122,LA,55.94,44.06,0.00,0.00,0.00,0.00,2008-01-22,2008-01-28,2
20080115,LA,27.14,72.86,0.00,0.00,0.00,0.00,2008-01-15,2008-01-21,2
20080108,LA,26.25,73.75,0.00,0.00,0.00,0.00,2008-01-08,2008-01-14,2
20080101,LA,44.23,55.77,0.00,0.00,0.00,0.00,2008-01-01,2008-01-07,2
20081230,MS,96.33,3.67,0.00,0.00,0.00,0.00,2008-12-30,2009-01-05,2
20081223,MS,97.28,2.72,0.00,0.00,0.00,0.00,2008-12-23,2008-12-29,2
20081216,MS,97.28,2.72,0.00,0.00,0.00,0.00,2008-12-16,2008-12-22,2
20081209,MS,89.67,10.33,0.00,0.00,0.00,0.00,2008-12-09,2008-12-15,2
20081202,MS,77.01,22.99,0.00,0.00,0.00,0.00,2008-12-02,2008-12-08,2
20081125,MS,75.56,24.44,0.00,0.00,0.00,0.00,2008-11-25,2008-12-01,2
20081118,MS,99.18,0.82,0.00,0.00,0.00,0.00,2008-11-18,2008-11-24,2
20081111,MS,99.18,0.82,0.00,0.00,0.00,0.00,2008-11-11,2008-11-17,2
20081104,MS,99.18,0.82,0.00,0.00,0.00,0.00,2008-11-04,2008-11-10,2
20081028,MS,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-28,2008-11-03,2
20081021,MS,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-21,2008-10-27,2
20081014,MS,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-14,2008-10-20,2
20081007,MS,93.43,6.57,0.00,0.00,0.00,0.00,2008-10-07,2008-10-13,2
20080930,MS,93.43,6.57,0.00,0.00,0.00,0.00,2008-09-30,2008-10-06,2
20080923,MS,93.43,6.57,0.00,0.00,0.00,0.00,2008-09-23,2008-09-29,2
20080916,MS,93.43,6.57,0.00,0.00,0.00,0.00,2008-09-16,2008-09-22,2
20080909,MS,93.43,6.57,0.00,0.00,0.00,0.00,2008-09-09,2008-09-15,2
20080902,MS,87.15,12.85,0.00,0.00,0.00,0.00,2008-09-02,2008-09-08,2
20080826,MS,87.15,12.85,0.00,0.00,0.00,0.00,2008-08-26,2008-09-01,2
20080819,MS,53.43,20.39,26.01,0.17,0.00,0.00,2008-08-19,2008-08-25,2
20080812,MS,17.67,53.42,28.73,0.17,0.00,0.00,2008-08-12,2008-08-18,2
20080805,MS,14.51,51.06,32.42,2.02,0.00,0.00,2008-08-05,2008-08-11,2
20080729,MS,14.55,51.39,34.06,0.00,0.00,0.00,2008-07-29,2008-08-04,2
20080722,MS,14.55,51.39,34.06,0.00,0.00,0.00,2008-07-22,2008-07-28,2
20080715,MS,14.55,78.69,6.76,0.00,0.00,0.00,2008-07-15,2008-07-21,2
20080708,MS,21.47,71.78,6.76,0.00,0.00,0.00,2008-07-08,2008-07-14,2
20080701,MS,19.24,78.55,2.21,0.00,0.00,0.00,2008-07-01,2008-07-07,2
20080624,MS,64.46,27.37,8.16,0.00,0.00,0.00,2008-06-24,2008-06-30,2
20080617,MS,79.64,19.53,0.84,0.00,0.00,0.00,2008-06-17,2008-06-23,2
20080610,MS,75.72,24.28,0.00,0.00,0.00,0.00,2008-06-10,2008-06-16,2
20080603,MS,83.43,16.57,0.00,0.00,0.00,0.00,2008-06-03,2008-06-09,2
20080527,MS,82.09,17.91,0.00,0.00,0.00,0.00,2008-05-27,2008-06-02,2
20080520,MS,74.43,25.57,0.00,0.00,0.00,0.00,2008-05-20,2008-05-26,2
20080513,MS,53.39,35.49,11.12,0.00,0.00,0.00,2008-05-13,2008-05-19,2
20080506,MS,53.39,35.15,11.46,0.00,0.00,0.00,2008-05-06,2008-05-12,2
20080429,MS,51.03,34.40,14.56,0.00,0.00,0.00,2008-04-29,2008-05-05,2
20080422,MS,39.39,43.77,16.84,0.00,0.00,0.00,2008-04-22,2008-04-28,2
20080415,MS,39.76,57.31,2.93,0.00,0.00,0.00,2008-04-15,2008-04-21,2
20080408,MS,58.48,38.59,2.93,0.00,0.00,0.00,2008-04-08,2008-04-14,2
20080401,MS,48.67,46.58,4.59,0.16,0.00,0.00,2008-04-01,2008-04-07,2
20080325,MS,87.82,8.13,3.89,0.16,0.00,0.00,2008-03-25,2008-03-31,2
20080318,MS,79.76,15.09,4.98,0.16,0.00,0.00,2008-03-18,2008-03-24,2
20080311,MS,76.29,18.56,4.98,0.16,0.00,0.00,2008-03-11,2008-03-17,2
20080304,MS,76.29,18.56,4.98,0.16,0.00,0.00,2008-03-04,2008-03-10,2
20080226,MS,61.66,33.20,4.98,0.16,0.00,0.00,2008-02-26,2008-03-03,2
20080219,MS,29.48,64.43,5.92,0.17,0.00,0.00,2008-02-19,2008-02-25,2
20080212,MS,29.20,64.42,5.38,1.00,0.00,0.00,2008-02-12,2008-02-18,2
20080205,MS,29.21,64.42,5.38,1.00,0.00,0.00,2008-02-05,2008-02-11,2
20080129,MS,29.22,54.59,11.94,4.25,0.00,0.00,2008-01-29,2008-02-04,2
20080122,MS,40.41,41.04,18.55,0.01,0.00,0.00,2008-01-22,2008-01-28,2
20080115,MS,26.96,54.33,18.70,0.01,0.00,0.00,2008-01-15,2008-01-21,2
20080108,MS,24.21,50.97,24.82,0.00,0.00,0.00,2008-01-08,2008-01-14,2
20080101,MS,44.42,42.10,13.48,0.00,0.00,0.00,2008-01-01,2008-01-07,2
20081230,NC,76.72,4.89,11.17,7.22,0.00,0.00,2008-12-30,2009-01-05,2
20081223,NC,65.59,16.03,7.50,4.06,6.83,0.00,2008-12-23,2008-12-29,2
20081216,NC,65.59,16.03,7.24,3.45,7.70,0.00,2008-12-16,2008-12-22,2
20081209,NC,42.42,26.44,14.29,5.82,2.73,8.29,2008-12-09,2008-12-15,2
20081202,NC,42.43,26.41,14.33,5.75,2.78,8.30,2008-12-02,2008-12-08,2
20081125,NC,42.45,26.39,14.33,5.75,2.78,8.30,2008-11-25,2008-12-01,2
20081118,NC,42.45,26.39,14.33,5.75,7.20,3.89,2008-11-18,2008-11-24,2
20081111,NC,35.28,18.81,26.44,8.39,7.20,3.89,2008-11-11,2008-11-17,2
20081104,NC,35.28,18.81,26.44,8.39,8.54,2.54,2008-11-04,2008-11-10,2
20081028,NC,40.65,13.44,26.44,8.39,11.05,0.03,2008-10-28,2008-11-03,2
20081021,NC,40.21,13.48,25.61,9.62,11.03,0.04,2008-10-21,2008-10-27,2
20081014,NC,40.25,13.46,25.60,9.62,11.03,0.04,2008-10-14,2008-10-20,2
20081007,NC,40.20,13.66,25.66,9.63,10.83,0.03,2008-10-07,2008-10-13,2
20080930,NC,40.20,13.66,25.66,9.63,10.83,0.03,2008-09-30,2008-10-06,2
20080923,NC,24.72,21.98,29.23,13.22,10.83,0.03,2008-09-23,2008-09-29,2
20080916,NC,16.62,26.60,32.55,13.29,10.93,0.02,2008-09-16,2008-09-22,2
20080909,NC,16.62,26.60,26.32,15.54,14.91,0.02,2008-09-09,2008-09-15,2
20080902,NC,4.51,13.50,47.03,20.02,14.91,0.02,2008-09-02,2008-09-08,2
20080826,NC,4.51,16.42,30.50,18.67,29.87,0.02,2008-08-26,2008-09-01,2
20080819,NC,0.00,26.88,29.64,13.58,12.78,17.12,2008-08-19,2008-08-25,2
20080812,NC,0.00,26.06,31.04,12.93,16.22,13.75,2008-08-12,2008-08-18,2
20080805,NC,0.00,26.41,38.53,7.80,13.51,13.75,2008-08-05,2008-08-11,2
20080729,NC,0.00,13.37,49.13,8.72,15.04,13.75,2008-07-29,2008-08-04,2
20080722,NC,0.00,13.37,49.13,8.72,15.04,13.75,2008-07-22,2008-07-28,2
20080715,NC,0.00,14.46,48.03,8.72,22.15,6.64,2008-07-15,2008-07-21,2
20080708,NC,0.00,10.18,45.67,15.37,22.15,6.64,2008-07-08,2008-07-14,2
20080701,NC,0.00,0.41,37.69,31.59,23.67,6.64,2008-07-01,2008-07-07,2
20080624,NC,0.00,3.07,48.29,18.58,23.64,6.42,2008-06-24,2008-06-30,2
20080617,NC,0.00,3.07,48.29,19.95,26.10,2.58,2008-06-17,2008-06-23,2
20080610,NC,2.95,31.60,26.82,17.16,21.46,0.00,2008-06-10,2008-06-16,2
